"","res_list.IN_2.padj","res_list.IN_1.padj","res_list.IN.padj","res_list.nIN_1.padj","res_list.nIN.padj","res_list.nEN_1.padj","res_list.nEN.padj","res_list.IPC.padj","res_list.MGE.padj","res_list.RG.padj","Mean"
"PUSL1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.821997531740761,0.999989100947748,0.977089233793161
"INTS11",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.98223146867322,0.999989100947748,0.997118475909718
"CPTP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.856680091153381,0.999989100947748,0.981424553719738
"DVL1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.963493181347211,0.999989100947748,0.995332115805208
"AURKAIP1",0.999779935325884,0.998920040238942,0.999533675599976,0.890104153830101,1,0.995552593510072,0.999861033220845,1,0.742268940965316,0.999989100947748,0.962600947363888
"CCNL2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
"MRPL20-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960000102531525,0.999989100947748,0.994339555142006
"MRPL20",0.999779935325884,0.998920040238942,0.999533675599976,0.995609430618979,1,1,0.999861033220845,1,0.976713716817926,0.999989100947748,0.99704069327703
"ATAD3B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.980756025963723,0.999989100947748,0.996934045571031
"ATAD3A",0.999779935325884,NA,0.999533675599976,NA,1,0.999463863173328,0.999861033220845,1,0.975995328883746,0.999989100947748,0.996827867143941
"TMEM240",0.999779935325884,NA,0.999533675599976,NA,1,0.996161484356999,0.999861033220845,1,0.867744337043419,0.999989100947748,0.982883695811859
"SSU72",0.999779935325884,0.998920040238942,0.999533675599976,0.973930393673132,1,0.995552593510072,0.999861033220845,1,0.687615419342094,0.705727349047386,0.936092043995833
"AL645728.1",NA,NA,0.971813638728768,NA,1,0.996161484356999,0.999861033220845,1,NA,NA,0.993567231261322
"AL691432.2",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.992075050569411,0.999989100947748,0.998904849457983
"MIB2",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.935734273510689,0.999989100947748,0.991862252325643
"CDK11B",0.999779935325884,NA,0.896973593810374,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.985218480969818
"SLC35E2B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.919101667361027,0.95107188397104,0.983112598623606
"CDK11A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.829811180358545,0.999989100947748,0.978065939870384
"SLC35E2A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.820080330310667,0.999989100947748,0.976849583614399
"NADK",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989037105317567,0.999989100947748,0.997969180490262
"GNB1",0.999779935325884,0.998920040238942,0.999533675599976,0.839494466394022,1,0.995552593510072,0.999861033220845,1,0.76070922022734,0.999989100947748,0.959384006546483
"PRKCZ",0.869994586405767,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.00738343339739591,0.999989100947748,0.859039302885226
"FAAP20",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.991179166539306,0.999989100947748,0.998236938142979
"SKI",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.932359949562338,0.999989100947748,0.990884536020858
"MORN1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.997550839874536,0.999989100947748,0.999033397309883
"RER1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.980011786227861,0.999989100947748,0.996841015604048
"PEX10",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.79370271194883,0.999989100947748,0.973552381319169
"PANK4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.978650581945585,0.999989100947748,0.996670865068764
"HES5",0.999779935325884,0.998920040238942,0.999533675599976,0.986745571741649,1,0.995552593510072,0.999861033220845,1,0.994053752297931,0.999989100947748,0.997443570288305
"AL139246.5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.985491327081678,0.999989100947748,0.997525958210775
"PRXL2B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.923339407619885,0.999989100947748,0.989756968278051
"PRDM16-DT",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.903271912324286,NA,0.98606379378157
"PRDM16",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.819127957170801,0.999989100947748,0.976730536971916
"MEGF6",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.812262329881435,NA,0.967868272035388
"TPRG1L",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.948442284703197,0.999989100947748,0.992894827913465
"WRAP73",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994053752297931,0.999989100947748,0.998596261362807
"TP73",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"LRRC47",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"CEP104",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.993458943056647,0.954449207401018,0.992829423514305
"DFFB",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.998038491193519
"C1orf174",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.566261733072468,0.999989100947748,0.945122258959624
"AJAP1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.974636499461014,0.999989100947748,0.996169104758192
"NPHP4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.794048979564727,0.999989100947748,0.973595664771157
"KCNAB2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.996060115454644
"CHD5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.465640515169395,0.929635183705512
"RPL22",0.999779935325884,0.998920040238942,0.999533675599976,0.671861247349185,1,0.995552593510072,0.999861033220845,1,0.581328009889807,0.651564742433166,0.889840127756788
"ICMT",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.926700111363433,0.999989100947748,0.990177056245995
"GPR153",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.181750629729636,0.999989100947748,0.89705837104177
"ACOT7",0.999779935325884,0.998920040238942,0.999533675599976,0.917435210182526,1,0.995552593510072,0.999861033220845,1,0.119248782986847,0.999989100947748,0.903032037201284
"TNFRSF25",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"PLEKHG5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.982266881103433,0.999989100947748,0.997122902463495
"NOL9",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.975146353269514,0.999989100947748,0.996232836484255
"ZBTB48",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.989591590943624,0.999989100947748,0.99859441700476
"KLHL21",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.96087871306257,0.999989100947748,0.994449381458387
"PHF13",0.999779935325884,NA,0.999533675599976,NA,1,0.841035908298745,0.999861033220845,1,0.967333491619302,0.999989100947748,0.975941643126563
"THAP3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.959997325603909,0.999989100947748,0.994339208026054
"DNAJC11",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.957547684686069,0.999989100947748,0.994033002911324
"CAMTA1",0.999779935325884,0.998920040238942,0.999533675599976,0.781722092472211,1,0.995552593510072,0.999861033220845,1,0.539850909322201,0.999989100947748,0.931520938063788
"AL512330.1",0.999779935325884,NA,0.999533675599976,NA,1,0.841035908298745,0.999861033220845,1,0.903008030480565,0.836070986867377,0.947411196224174
"VAMP3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"PER3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.971710616035322,0.999989100947748,0.995803369329981
"PARK7",0.999779935325884,0.998920040238942,0.999533675599976,0.855086670497092,1,0.995552593510072,0.999861033220845,1,0.937635858731304,0.964753861608617,0.975112366873273
"ERRFI1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"SLC45A1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"RERE",0.999779935325884,0.998920040238942,0.999533675599976,0.628467953420968,1,1,0.999861033220845,1,0.779909032798954,0.999989100947748,0.940646077155332
"RERE-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.936983835400022,0.999989100947748,0.991462521750568
"ENO1",0.582788798002618,0.998920040238942,0.999533675599976,0.858431324356228,1,0.995552593510072,0.999861033220845,1,0.309166491573815,0.849464584212107,0.85937185407146
"MIR34AHG",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.886700777886664,NA,0.983061145077634
"LNCTAM34A",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"H6PD",0.999779935325884,NA,0.919337158206665,NA,1,0.995552593510072,0.999861033220845,1,0.83981717757344,0.999989100947748,0.969292124848082
"SLC25A33",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.844612355351132,0.999989100947748,0.979916086744457
"TMEM201",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.990928285250445,NA,0.997950788986746
"PIK3CD",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.809410337723216,NA,0.967392940009018
"CLSTN1",0.999779935325884,0.998920040238942,0.999533675599976,0.628845482125905,1,1,0.999861033220845,1,0.644792088791655,0.999989100947748,0.927172135625095
"CTNNBIP1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.981736190661245,0.999989100947748,0.997056566158221
"LZIC",0.999779935325884,0.998920040238942,0.999533675599976,0.772152594278232,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.973955355815432
"NMNAT1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995408861361466,0.999989100947748,0.998765649995749
"UBE4B",0.999779935325884,0.998920040238942,0.999533675599976,0.704179088139797,1,1,0.999861033220845,1,0.97544564537509,0.999989100947748,0.967770851884828
"KIF1B",0.999779935325884,0.998920040238942,0.999533675599976,0.995609430618979,1,0.995552593510072,0.999861033220845,1,0.919101667361027,0.282977618880584,0.919133599475631
"PGD",0.999779935325884,0.998920040238942,0.999533675599976,0.991010416653819,1,1,0.999861033220845,1,0.960448533672492,0.999989100947748,0.994954273565971
"CENPS",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.998038491193519
"DFFA",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.682878629183092,0.999989100947748,0.959699370973452
"PEX14",0.999779935325884,NA,0.999533675599976,NA,1,0.998836316071219,0.999861033220845,1,0.995674784643052,0.999989100947748,0.99920935572609
"CASZ1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.629099200339548,0.843074983191184,0.933362677648439
"TARDBP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99512198355415,0.999989100947748,0.998729790269834
"AL109811.2",0.999779935325884,NA,0.999953418375538,NA,1,0.995552593510072,0.999861033220845,1,0.954931906259269,0.999989100947748,0.99375849845492
"SRM",0.999779935325884,0.998920040238942,0.999533675599976,0.988838524358824,1,0.996162856494602,0.999861033220845,1,0.981736190661245,0.999989100947748,0.996482135684806
"EXOSC10",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"AL109811.1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.973764585032627,NA,0.994785314560587
"MTOR",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"UBIAD1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.933205708157496,0.999989100947748,0.990990255845253
"DISP3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.0660481710650304,0.257003509519707,0.789722364780189
"FBXO2",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.974714652683555,NA,0.994943659169075
"FBXO44",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.774096156565402,0.95720982621253,0.965754152554339
"MAD2L2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.882960101035783,0.999989100947748,0.984709554955039
"DRAXIN",0.999779935325884,NA,0.999533675599976,NA,1,0.974277124315093,0.999861033220845,1,0.449662285305353,0.999989100947748,0.927887894339362
"AGTRAP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.322807526774804,NA,0.902504966347369
"MTHFR",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.784903768631518,0.921282581949324,0.962614198529702
"CLCN6",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995408861361466,0.468311942240637,0.93230600515736
"NPPA",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"KIAA2013",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"PLOD1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.995674784643052,NA,0.999264204112822
"MFN2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.997550839874536,0.999989100947748,0.999033397309883
"MIIP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.712905898489609,0.999989100947748,0.963452779636767
"VPS13D",0.999779935325884,0.998920040238942,0.999533675599976,0.816465094287433,1,0.995552593510072,0.999861033220845,1,0.931763949912972,0.924783437093664,0.966665975918979
"DHRS3",0.422857804083402,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.975146353269514,NA,0.91327877995483
"PDPN",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.919101667361027,0.655015289419314,0.94610552430464
"PRDM2",0.999779935325884,0.998920040238942,0.999533675599976,0.78577172644156,1,1,0.999861033220845,1,0.968959731467862,0.999989100947748,0.975281524324282
"KAZN",0.999779935325884,0.998920040238942,0.999533675599976,0.912557243689662,1,0.914414479805196,0.999861033220845,1,0.987055906501547,0.364174817451487,0.917629713183354
"AL357873.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.954530042971442,0.999989100947748,0.993655797696996
"KAZN-AS1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995408861361466,NA,0.998392693948727
"AL031293.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.974636499461014,0.810471496477462,0.972479404199407
"FHAD1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"EFHD2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.957606553793837,0.999989100947748,0.994040361549795
"CASP9",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994060068263867,0.999989100947748,0.998597050858549
"DNAJC16",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989037105317567,0.97664425577524,0.995051074843698
"DDI2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.962329906449471,0.999989100947748,0.994630780631749
"PLEKHM2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.87699792784422,0.999989100947748,0.983964283306093
"FBLIM1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.683608708918176,0.958490942189822
"UQCRHL",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.690122854423522,NA,0.947511692792403
"AL450998.2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"SPEN",0.999779935325884,0.998920040238942,0.999533675599976,0.926104235123148,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.990933220491024
"ZBTB17",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.60533427464584,0.823580412688418,0.927955240623879
"EPHA2",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"FBXO42",0.999779935325884,0.998920040238942,0.999533675599976,0.965915837353376,1,0.995552593510072,0.999861033220845,1,0.185920873401463,0.17866062698655,0.832414461563711
"SZRD1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.975146353269514,0.999989100947748,0.996788762295496
"SPATA21",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.906483875270094,0.999989100947748,0.987650026734327
"NECAP2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.732360395067575,0.999989100947748,0.965884591709012
"AL137802.2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
"NBPF1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"CROCC",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.962302213737211,0.999989100947748,0.994627319042717
"MFAP2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.745956275659484,0.976909958651739,0.964699183996
"AL049569.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.963965757034957,0.999989100947748,0.994835261954935
"ATP13A2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.954931906259269,0.999989100947748,0.993706030607974
"SDHB",0.999779935325884,0.998920040238942,0.999533675599976,0.779604182353361,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.976891534583988
"RCC2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.983872284472247,0.999989100947748,0.997323577884596
"ARHGEF10L",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.857141555782608,0.97585963433756,0.978466053472118
"IGSF21",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.492459660866461,0.67925433808541,0.895805154576081
"IFFO2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.936770145907357,NA,0.990213911937733
"UBR4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.998038491193519
"EMC1-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.974616610170228,0.999989100947748,0.996166618596844
"EMC1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.996060115454644
"MRTO4",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.903756042044669,0.687546337423175,0.948809627951819
"AKR7A2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960000102531525,0.996934588609048,0.993957741099669
"CAPZB",0.999779935325884,0.998920040238942,0.999533675599976,0.991010416653819,1,0.995552593510072,0.999861033220845,1,0.989182315836408,0.999989100947748,0.997382911133369
"MICOS10",0.999779935325884,0.998920040238942,0.999533675599976,0.938712864526771,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.991940514987179
"NBL1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.815788966248758,0.977192484721576,0.973463586078389
"OTUD3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.918923139079138,0.999989100947748,0.989204934710458
"CAMK2N1",0.999779935325884,0.998920040238942,0.999533675599976,0.938712864526771,1,0.995552593510072,0.999861033220845,1,0.446656590428032,0.999989100947748,0.937900583379827
"MUL1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"PINK1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.999867962054581,0.999989100947748,0.999878963393629
"DDOST",0.999779935325884,NA,0.999533675599976,NA,1,0.999923759018635,0.999861033220845,1,0.737080112263249,0.517869605813585,0.906756015155272
"KIF17",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,NA,0.997397592022618
"HP1BP3",0.999779935325884,0.998920040238942,0.999533675599976,0.995609430618979,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.997883740040607
"EIF4G3",0.999779935325884,0.998920040238942,0.999533675599976,0.917435210182526,1,0.995552593510072,0.999861033220845,1,0.963493181347211,0.445340853883994,0.931991652330945
"ECE1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.842285917723333,0.999989100947748,0.979625282040982
"NBPF3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.97432520855486,0.999989100947748,0.996130193394923
"ALPL",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.926018766966875,NA,0.986827678216295
"RAP1GAP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.179173296124512,0.999989100947748,0.89673620434113
"USP48",0.999779935325884,0.998920040238942,0.999533675599976,0.867046810607415,1,0.995552593510072,0.999861033220845,1,0.687615419342094,0.999989100947748,0.954829860879298
"CDC42",0.999779935325884,0.998920040238942,0.999533675599976,0.627816497516031,1,0.995552593510072,0.999861033220845,1,0.87699792784422,0.999989100947748,0.949845080420372
"CDC42-AS1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"WNT4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.985491327081678,NA,0.997174080676922
"ZBTB40",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"EPHB2",0.999779935325884,0.998920040238942,0.999533675599976,0.965915837353376,1,0.995552593510072,0.999861033220845,1,0.600461536253165,0.813803633212944,0.93738282847152
"KDM1A",0.999779935325884,0.998920040238942,0.999533675599976,0.88637364487638,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.986960161466347
"AL031428.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.990895125196128,0.753637744063547,0.967407513364557
"LUZP1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.98223146867322,0.999989100947748,0.997118475909718
"LINC01355",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.954931906259269,0.999989100947748,0.993706030607974
"HNRNPR",0.999779935325884,0.998920040238942,0.999533675599976,0.92344107170758,1,0.995552593510072,0.999861033220845,1,0.975146353269514,0.999989100947748,0.989222380382056
"ZNF436",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.940954646135329,0.999989100947748,0.991958873092482
"ZNF436-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.97432520855486,0.999989100947748,0.996130193394923
"ASAP3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.954931906259269,0.999989100947748,0.993706030607974
"E2F2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.750897748851959,NA,0.963660712358391
"ID3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.058089074540077,0.652322102463209,0.838142301832508
"RPL11",0.999779935325884,0.998920040238942,0.999533675599976,0.279730510846336,1,0.995552593510072,0.999861033220845,1,0.322807526774804,0.257003509519707,0.785318882503657
"ELOA-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.846804788273612,0.999989100947748,0.980190140859767
"ELOA",0.999779935325884,NA,0.999533675599976,NA,1,0.933639336825547,0.999861033220845,1,0.96087871306257,0.999989100947748,0.986710224372821
"PITHD1",0.999779935325884,0.998920040238942,0.999533675599976,0.467106561441755,1,0.995552593510072,0.999861033220845,1,0.862845748942575,0.999989100947748,0.93235886892278
"LYPLA2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.91022228641536,0.985207905111258
"GALE",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"HMGCL",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.885682922214592,0.999989100947748,0.98504990760239
"FUCA1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.963493181347211,0.999989100947748,0.994776189993967
"PNRC2",0.974840472297298,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.449489420281283,0.783277354808553,0.900319318714753
"SRSF10",0.999779935325884,0.998920040238942,0.999533675599976,0.901173148083167,1,0.995552593510072,0.999861033220845,1,0.926813472585795,0.999989100947748,0.982162299951243
"NIPAL3",0.999779935325884,NA,0.999533675599976,NA,1,0.998564457027464,0.999861033220845,1,0.609115815002318,0.999989100947748,0.950855502140529
"RCAN3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.491011224639354,0.935332662153598,0.927633890556216
"SRRM1",0.999779935325884,0.998920040238942,0.999533675599976,0.938712864526771,1,0.995552593510072,0.999861033220845,1,0.991574149697613,0.999989100947748,0.992392339306785
