Gene,C,Z,Pval,FDR
AC084782.2,0.004357506505278785,4.240792010939617,1.1136622908824417e-05,1.3993246414313579e-05
AL592295.3,0.0012907701641370118,4.239577446815681,1.1197046225467257e-05,1.4068419906236963e-05
AKAP3,0.004645012200805139,4.238882527076502,1.1231757966980186e-05,1.411128205697665e-05
ALG1,0.004912250455695999,4.238194125382903,1.1266245090871741e-05,1.4153857456898261e-05
INAFM2,0.005278387572121401,4.236321294644505,1.1360579791405189e-05,1.4271611226433446e-05
SLC38A5,0.004868415439471815,4.236267846767902,1.1363282968580441e-05,1.4274247432753825e-05
GCC2-AS1,0.0005974716560334817,4.235209784515305,1.1416921642134047e-05,1.4340863740978893e-05
SKAP1-AS1,0.004980863065974044,4.234860931025568,1.1434659595905312e-05,1.4362380250129871e-05
AL591002.1,0.004517143119398585,4.234432450683301,1.1456482180812283e-05,1.4389024653378811e-05
AC100778.3,0.0041108295982005645,4.233847951703559,1.1486314740393543e-05,1.4425725992856457e-05
PEX12,0.005185681420477942,4.233135359887658,1.1522785107554051e-05,1.4470759442938817e-05
LINC01697,0.0036133237756763342,4.23148221219341,1.1607817841232099e-05,1.4576771356533935e-05
AC117473.1,0.003691205739374434,4.228508482031102,1.1762282456466323e-05,1.4769957958792702e-05
AC091133.4,0.004594577623407922,4.225823688018431,1.1903417126778884e-05,1.4946386419933104e-05
ULBP3,0.005538942976061639,4.2243993169501355,1.1978946392440187e-05,1.5040423835963144e-05
NPIPB5,0.00509374270277257,4.221874707418821,1.2113938969669532e-05,1.5209107718222476e-05
KCNE2,0.004756652014608481,4.22146525772993,1.2135968463370512e-05,1.5235955514881896e-05
AL133372.3,0.00486800938564952,4.221267195997798,1.214663838929805e-05,1.5248539981800138e-05
AC010680.1,0.004925734540823457,4.219562692356982,1.223883255575324e-05,1.5363460851428394e-05
AC097658.3,0.005116148780190675,4.218199976616983,1.2313018377003174e-05,1.5455764745694827e-05
AP001269.4,0.004954878399036886,4.217044745560013,1.2376243651947823e-05,1.553430146476739e-05
OR56A3,0.005371176587719985,4.215015327815329,1.24880612768419e-05,1.5673818295466286e-05
DNAJC28,0.00490232089861748,4.209377432668405,1.2803765515216274e-05,1.6069205633058397e-05
PSG8-AS1,0.0048269322831900096,4.206682894707587,1.2957318378883082e-05,1.626105569653982e-05
ABCC6,0.004694258688153222,4.206241817103154,1.2982620163691053e-05,1.6291942564674444e-05
AL392086.3,0.0041429981609775795,4.205708204037878,1.3013292925659664e-05,1.6329565851750055e-05
EGLN3-AS1,0.004867113588357804,4.196740817557051,1.3539175733127159e-05,1.6988560163514573e-05
FAM186B,0.00433542819528901,4.195796487260884,1.3595716281793692e-05,1.7058598838525668e-05
AC010913.1,0.005057638652272032,4.1957262138279745,1.3599932775515054e-05,1.7062982359755957e-05
BPNT1,0.004902939718145628,4.193051913045709,1.3761321374969475e-05,1.72645489146221e-05
ALMS1-IT1,0.005572797336477482,4.192055594732534,1.3821911428101779e-05,1.7339641875525887e-05
RBMXL1,0.005020056580966678,4.1901845194944976,1.3936385005793756e-05,1.74823203553389e-05
EML3,0.0053815445444179025,4.187989013248639,1.4071856878351799e-05,1.7651323315286284e-05
LINC01284,0.005054137496794006,4.187958633757458,1.4073740171881831e-05,1.765274763535826e-05
AL355922.4,0.0046760787659314495,4.187506701880093,1.4101784766064387e-05,1.768698428286042e-05
AC099343.4,0.00602337120327379,4.182199359326148,1.4435132173185375e-05,1.8104119120189883e-05
PLA2G10,0.004452915305546149,4.181566958524854,1.4475348257200404e-05,1.8153592464510053e-05
GPER1,0.004194839042380945,4.179965953013746,1.4577637200109911e-05,1.8280902238939363e-05
AC099329.1,0.004046592848521675,4.178330892672065,1.4682810850640534e-05,1.841181582683774e-05
PARVB,0.004755317068036159,4.178218726630691,1.4690052194807936e-05,1.841991777916903e-05
AC020779.2,0.004488615176810642,4.1750428219343885,1.489650031746204e-05,1.8677791814628402e-05
AL157884.2,0.005264263816935904,4.174183863908437,1.4952808452900552e-05,1.8747397298659997e-05
USP38,0.005285581484658775,4.173719567422509,1.4983329110643315e-05,1.8784665515207716e-05
RPA4,0.004427672008535972,4.1712089276841455,1.5149395057959973e-05,1.8991854473616735e-05
CASC11,0.005646480168486628,4.169615739978611,1.5255681857535897e-05,1.9124084006637586e-05
USP26,0.004400877288079393,4.168937364991448,1.530115326803652e-05,1.918006712219998e-05
AL359881.3,0.005246194498591751,4.168820488235737,1.5309000501246507e-05,1.9188884714725484e-05
HS1BP3,0.0050617870625733275,4.16784286665284,1.5374789035842406e-05,1.927032335032897e-05
ERICH6,0.004736321012800923,4.164866411103161,1.5576746227928237e-05,1.952241419997207e-05
TGFBRAP1,0.005066077653984652,4.163374858302933,1.567889608625438e-05,1.964939589149081e-05
HIF1AN,0.004957790623431876,4.162706434126416,1.572487975497226e-05,1.9705978207563578e-05
LINC02532,0.004235490337020984,4.156898303547262,1.6129875202940208e-05,2.021243412467388e-05
COMMD5,0.005028599578845743,4.156163400468637,1.618181999040208e-05,2.0276450060694913e-05
FBLN2,0.004097589766308745,4.1556580439786845,1.6217632026985243e-05,2.032024530939563e-05
CA3,0.006064362370654705,4.154796721069326,1.627884318065183e-05,2.0395858612731126e-05
AC254629.1,0.0039316196647731965,4.152413670662806,1.6449343839225366e-05,2.060838608792878e-05
U47924.2,0.005081663982077949,4.1523441135665795,1.6454345847371136e-05,2.0613558779018364e-05
CPO,0.004759138878097078,4.150458011161532,1.659053183682371e-05,2.078306593823289e-05
Z70719.1,0.004802447424988365,4.150296538999176,1.660224055560358e-05,2.0796629904779946e-05
AL031005.2,0.004897688513244188,4.149127803933748,1.6687222551256146e-05,2.0901972596039085e-05
AL139424.2,0.005086153643569154,4.148994067189908,1.6696973228112297e-05,2.091307635288475e-05
NUCB1-AS1,0.004147706128606748,4.14682251256428,1.6856059547891865e-05,2.111121295031491e-05
RNF31,0.00484526086259984,4.146363872917822,1.6889842765287516e-05,2.1152402160187652e-05
MED4-AS1,0.004326117748213133,4.144951675460112,1.6994269022668566e-05,2.1282053822234173e-05
RIN1,0.004602927862912205,4.142336255519329,1.7189290296832604e-05,2.1525138546869156e-05
CYP2C8,0.005170329450039993,4.14196679944588,1.7217009877634475e-05,2.155870651238274e-05
PCF11-AS1,0.005229237498229463,4.141783017987035,1.7230814454813683e-05,2.157484782370614e-05
LINC00626,0.004828208800041702,4.1382752630728845,1.749632003665473e-05,2.1906127653827918e-05
NPY5R,0.0045253816239253855,4.136606610170036,1.7623981481625598e-05,2.2064794847799196e-05
TCTE1,0.004517821481865147,4.133762843530288,1.7843586495704292e-05,2.233855021306722e-05
DVL1,0.004760565371860282,4.133435414612297,1.7869037798317656e-05,2.2369226614365306e-05
AC005537.1,0.004728765278642757,4.132231473583834,1.7962917784481655e-05,2.2485557175759566e-05
AC142472.1,0.005029857252989559,4.130223369199716,1.81205470579157e-05,2.2681671024399916e-05
FAM114A2,0.005031692338424534,4.127978530069831,1.829831374256591e-05,2.2902968939926346e-05
AC079848.1,0.004804729999506587,4.126313267657302,1.8431252686975026e-05,2.3068138005870976e-05
AC114489.1,0.004348232472541212,4.125972999235513,1.8458529118800435e-05,2.3101051764309356e-05
ZNF256,0.005038586473096045,4.1226454386007685,1.8727299022749255e-05,2.343617774113444e-05
HIST2H2AA4,0.005553076803365993,4.121774028764625,1.8798294992326565e-05,2.352377818007108e-05
DECR2,0.004588341778282172,4.119534326862192,1.8981943329129522e-05,2.3752332585604638e-05
AC010649.1,0.0045189041198918515,4.117172221443869,1.9177473019680255e-05,2.399572925382021e-05
AL022323.3,0.0037590214339241145,4.116972995283947,1.9194051641153864e-05,2.4015200245989193e-05
CLPB,0.005034158814330307,4.11644628232777,1.9237947655648817e-05,2.406884631965476e-05
AC079414.3,0.004800882453049636,4.113619486972825,1.9475164148359445e-05,2.436433965160703e-05
FCGBP,0.004163338877640012,4.112521761163485,1.9568028369471594e-05,2.447921980337819e-05
ZNF578,0.0004923366643256454,4.1123178344505416,1.958532616652896e-05,2.4499560674425446e-05
ZNF57,0.005258928997511193,4.112269540847248,1.9589424728508486e-05,2.4503389155424508e-05
MFN2,0.0048921177158472,4.112159253626533,1.959878759216243e-05,2.451380172206784e-05
BCDIN3D,0.004907191858889941,4.110985592956837,1.9698689290264664e-05,2.4637451488078184e-05
FBXL6,0.004671959884588105,4.109145550395973,1.9856286656771353e-05,2.483324518250302e-05
NFAM1,0.0039947213609777005,4.108973134299169,1.987111504028036e-05,2.485047370422008e-05
LINC00378,0.004557184817351526,4.10698735045194,2.004265865006949e-05,2.5063675377101257e-05
ADGRL3-AS1,0.00392165179857039,4.106350589663216,2.0097962695279415e-05,2.5131502668967364e-05
AC005332.3,0.0046922246195638135,4.104457739822569,2.0263217120820064e-05,2.533680297442017e-05
GLIPR1,0.005106113312776625,4.1028737454807676,2.0402497238213066e-05,2.550960539222763e-05
MIER2,0.004768541694777901,4.096665810040052,2.0957165205123574e-05,2.6201728819032207e-05
ECM1,0.004114755791597421,4.094977826188136,2.1110439722441686e-05,2.6391962720472324e-05
BX537318.1,0.004923806333649261,4.092140185068549,2.1370506324637318e-05,2.671567930410361e-05
LST1,0.005166869341673519,4.090336172890871,2.1537419273518052e-05,2.6922914603403257e-05
NOP14-AS1,0.004866338517030863,4.090228927497651,2.154738080363832e-05,2.693394075989866e-05
POF1B,0.004581433562440443,4.087907386421348,2.176409243478832e-05,2.720338695412544e-05
TNKS2-AS1,0.0047048150647047505,4.086299150328822,2.191542882937193e-05,2.7391095089011164e-05
AC012668.3,0.005275894693022322,4.086166146868093,2.192798915738647e-05,2.740534265402716e-05
TNFAIP2,0.004690046704527147,4.082975533193112,2.2231352875839885e-05,2.7783012122773906e-05
CYP2E1,0.004981201539778495,4.081007726978974,2.242043208874331e-05,2.8017825298405218e-05
CYP4Z1,0.0046026055539129035,4.080880650621459,2.243269466650532e-05,2.8031665359034704e-05
AL391684.1,0.004888610590479878,4.079826275629146,2.2534685069917147e-05,2.8157620990920187e-05
EHMT2-AS1,0.004141386326074548,4.079442453361739,2.257192152169351e-05,2.820265598057995e-05
TET2-AS1,0.00428784070318644,4.079349781765648,2.2580920782381684e-05,2.821240690107452e-05
AL353147.1,0.004781188572131864,4.07891255655151,2.2623425273735115e-05,2.8264015719068068e-05
MAGI1-IT1,0.0051892890103108725,4.077742516698793,2.273754327123325e-05,2.840508289906499e-05
ASAP1-IT2,0.004520432425810363,4.07728686592646,2.278213197365342e-05,2.8459279640687024e-05
AC006329.1,0.004860715248057635,4.076030222826931,2.2905533634159893e-05,2.861191803195991e-05
AC107068.1,0.0046726782998508356,4.075131851285101,2.299414149729162e-05,2.872108070189248e-05
AL683807.2,0.0038126425308244193,4.074693663796509,2.303747849647585e-05,2.877368875067772e-05
NEURL2,0.004717583909227905,4.074164915075681,2.308987517599302e-05,2.8837606126897587e-05
CYB561,0.004742693257147963,4.072814544716432,2.3224204283464144e-05,2.9003839081338194e-05
TAP2,0.005242794048186714,4.072550399221432,2.3250566864009816e-05,2.9035226228207993e-05
AC041005.1,0.005230484353982383,4.072430023280477,2.326259018502556e-05,2.904870418470765e-05
LINC01291,0.004189206789709714,4.071286483098337,2.337710302200893e-05,2.9190155722694674e-05
ZNF446,0.004619912394101168,4.068509844232156,2.3657381212809252e-05,2.95385666407265e-05
LINC01076,0.006538773251400232,4.06827915101614,2.368081054253943e-05,2.9566256606927897e-05
TMIGD2,0.004375567781543468,4.067390189098451,2.3771299896102296e-05,2.9677665821207468e-05
RABGAP1L-IT1,0.004348317807318653,4.067018864617264,2.3809194805869815e-05,2.9723404335890995e-05
AC004494.1,0.004278455025302399,4.064836463131927,2.4033076350288222e-05,3.000131149259142e-05
CTHRC1,0.004398062226749493,4.064565908112451,2.406096987034148e-05,3.0034543639113792e-05
HTT-AS,0.004379456101446786,4.063594085018252,2.4161415645697027e-05,3.0158332155897e-05
AL627316.1,0.004927251300472696,4.062465611210017,2.4278551356259006e-05,3.0302938894720565e-05
DDX20,0.004863746386086685,4.0618142513696505,2.4346407426561795e-05,3.038602589147815e-05
AC069287.3,0.0040764538598524105,4.060812858993085,2.4451079272919673e-05,3.0515050347160548e-05
ZBTB3,0.004617132612154469,4.060496481740108,2.4484237603162905e-05,3.05548167086204e-05
LINC01550,0.003874389836380756,4.059916388768293,2.454514576593413e-05,3.0629207112683884e-05
AC010632.2,0.004464588005018293,4.058837115778681,2.4658848861287654e-05,3.0769467502883834e-05
ZNF691,0.004956120958435779,4.057660789255857,2.4783345299001885e-05,3.09231803545768e-05
AC138123.2,0.003133882261028225,4.056387024613736,2.4918825888608385e-05,3.1090581602879994e-05
AC002467.1,0.004919513966680325,4.055380630564816,2.5026364457008495e-05,3.122310445389475e-05
AC245884.8,0.004558807902083898,4.05456978150435,2.5113327838661842e-05,3.132994487683392e-05
AC015909.2,0.00455458496336533,4.054183225716352,2.515488661092623e-05,3.1380132819189594e-05
ZNF852,0.004658319939422268,4.051856211863766,2.540644545189616e-05,3.169227178912813e-05
AC004233.1,0.004493434381361953,4.0495513239523095,2.565796154465109e-05,3.2004324450358446e-05
AL162586.1,0.004543365655842818,4.048432767303579,2.5780870475585998e-05,3.215593513931539e-05
SETD1A,0.0047510865789229875,4.048317138242759,2.5793607769144675e-05,3.217012231195801e-05
SNAP29,0.004704220977541019,4.045670805564144,2.6086753891080047e-05,3.253401903808303e-05
KCNRG,0.004982652285552843,4.042857946313063,2.6401807058202637e-05,3.292519717977344e-05
FGF17,0.004226511246037754,4.041811468912956,2.651993490052745e-05,3.3070765095713205e-05
LINC01976,0.004633252401763665,4.041743029644567,2.6527677843478127e-05,3.307867324352357e-05
AC007682.1,0.0038152558880104807,4.041033763956464,2.660804753813489e-05,3.317713766032179e-05
AL135936.1,0.004147770101942026,4.040662247263391,2.6650237584669146e-05,3.3227988613727346e-05
LINC02583,0.0037079519853999788,4.0388567508386,2.6856176846952994e-05,3.348298883749722e-05
MMACHC,0.004738229906220826,4.036949921383026,2.7075311097764693e-05,3.375441213487369e-05
AC007878.1,0.00525209157108802,4.035804042334434,2.7207810132720093e-05,3.391780555518538e-05
PAN2,0.0044837827703212456,4.035586528445304,2.723303073633466e-05,3.394745332216909e-05
AC012020.1,0.004598836434576153,4.034814958304617,2.7322672577436735e-05,3.405739829247923e-05
AC012508.1,0.004868076119659424,4.034249238169968,2.7388576095029167e-05,3.413774366646911e-05
LINC02208,0.0044190349061218855,4.033635446595048,2.7460250018400556e-05,3.422527254141307e-05
THEMIS2,0.005521663667836959,4.033538490116847,2.7471588099123953e-05,3.42375961495127e-05
AC092809.4,0.004664330306909287,4.032916703213529,2.7544405285456212e-05,3.432653527444195e-05
CLDN20,0.004179934611529227,4.03058536191049,2.7819058991578965e-05,3.466698551207375e-05
DCBLD1,0.004715695050594352,4.029769877184044,2.7915741648629523e-05,3.478563119497195e-05
AC062039.1,0.004330514886980185,4.028813978268731,2.8029476830120777e-05,3.4925512275103246e-05
AC013460.1,0.005057047913027356,4.028532046058602,2.8063105545594527e-05,3.496556895963815e-05
ARNTL2-AS1,0.004067276193518256,4.026574039156502,2.829771207546204e-05,3.525601896096252e-05
EME2,0.004395760501570842,4.026529306748211,2.8303093514492533e-05,3.526086265057583e-05
TPCN2,0.004951434721385453,4.026300881625059,2.8330588839528252e-05,3.5293254533004587e-05
AL158212.3,0.0049725324267002585,4.026035649080551,2.8362546384667058e-05,3.533120158081533e-05
CFLAR-AS1,0.003799133690527823,4.025012640790134,2.8486127526351768e-05,3.5483274042903264e-05
AL450998.3,0.004051261226840486,4.024943985216557,2.8494439473172706e-05,3.5491754865117926e-05
AC005332.7,0.00543385530005203,4.024730967428484,2.8520243591219598e-05,3.5522021327195154e-05
AC107214.2,0.00428933624891012,4.024532616593234,2.85442909122336e-05,3.5550096616766186e-05
AC254562.3,0.004487718858733214,4.023230659692083,2.8702612735891743e-05,3.5745390463912455e-05
DENND2D,0.005618284415270206,4.0227884442599935,2.875657640943939e-05,3.581070598866988e-05
AC005486.1,0.00442300116712148,4.02227319500525,2.881957362888458e-05,3.5887263548211714e-05
ZNF132,0.004428922941305891,4.02149559851971,2.891489440659714e-05,3.6004061470731726e-05
AL136322.1,0.0038958830118838127,4.021208369934363,2.8950179453396556e-05,3.604609611144465e-05
AC011124.1,0.004531822261076145,4.0194629048172414,2.91654823146605e-05,3.631225609282045e-05
AC005070.3,0.0042179041313528546,4.018973567768014,2.922611358642939e-05,3.638582550083077e-05
AC068234.2,0.004528905379048708,4.018637614152468,2.9267808983033502e-05,3.6435813672264995e-05
TPRG1,0.005141974482926035,4.018336806274371,2.930519021860302e-05,3.648042610875615e-05
TBPL2,0.004281828943203355,4.017229945867108,2.9443128826378116e-05,3.665020560406464e-05
AC096677.1,0.004210681459779037,4.015095100703338,2.9710914868761398e-05,3.698159010767106e-05
AL157827.2,0.004795629280734979,4.011372074183625,3.018344227763295e-05,3.756777066359819e-05
NCF2,0.004945902717011007,4.0109321590983855,3.023974415814536e-05,3.7635862318615454e-05
ZKSCAN3,0.004777593427934097,4.009091838639938,3.0476354759100894e-05,3.7928344076514954e-05
TMEM242,0.004709790484774856,4.008989458425362,3.0489569154137407e-05,3.794278925892602e-05
LINC02326,0.004475776794802544,4.00759674739128,3.066986853113495e-05,3.816515110943446e-05
AC012306.2,0.004914439880096963,4.0060128000508035,3.087615202351831e-05,3.8419822079340744e-05
ROBO4,0.004456021119112139,4.005831458208251,3.089985248683078e-05,3.844728641177142e-05
NRK,0.00505428181247918,4.005635437363936,3.0925490792405245e-05,3.847715889134656e-05
PPEF1-AS1,0.00411599087726341,4.0029712961859465,3.1275946906919846e-05,3.8911141703633915e-05
ADAM20,0.004428350251411582,4.001115635448793,3.1522268766566234e-05,3.921552972350791e-05
AC002470.1,0.004828169062331536,3.999815985020266,3.169587766487468e-05,3.942943128989417e-05
AC005034.6,0.0044435477982597985,3.998944471387268,3.181280207087668e-05,3.95727989505778e-05
AC007619.1,0.004687159086992491,3.9989280217779126,3.181501291173789e-05,3.9573463736667965e-05
TICAM1,0.005568780568697363,3.998815970203512,3.18300766043319e-05,3.9590114775375875e-05
CU633906.2,0.005350763597664787,3.9969784318347874,3.207807194307593e-05,3.989646819221551e-05
AC009005.1,0.003633952866344717,3.996064599218239,3.220208322894191e-05,4.0048594736968685e-05
AC117528.1,0.004507170159460707,3.9956533946203794,3.225803349473198e-05,4.011606462315052e-05
HGC6.3,0.004606876974411542,3.9955128280021563,3.2277180686977624e-05,4.013776153910308e-05
LINC01344,0.00475902463790332,3.9943981726095665,3.242939406918275e-05,4.0324919742790143e-05
RASEF,0.0037390363870534,3.9943430044890946,3.243694524891601e-05,4.0332184858883924e-05
AF064866.1,0.003949064487676074,3.993654369255282,3.2531342882300424e-05,4.0447428635815014e-05
ZNF557,0.004596307593430522,3.9930902795921805,3.260886155917105e-05,4.0541675144350965e-05
AL139330.1,0.005977855606017815,3.991582133227488,3.281697442812038e-05,4.0798267239846725e-05
AC009878.2,0.0037921834644799235,3.9909462846256827,3.290509292746309e-05,4.090566241748874e-05
CHST5,0.0044684968938038735,3.990664950439017,3.294415278568278e-05,4.09520626992537e-05
AL157834.2,0.0041851631354370145,3.9894425359914134,3.311438040442956e-05,4.116150091237767e-05
LINC01894,0.00445751746205282,3.9892859409614414,3.3136247134205294e-05,4.1186512734311824e-05
ATP13A5,0.004899804352656405,3.9865525601844665,3.3520140919163455e-05,4.166147773062563e-05
F13A1,0.003493988264951209,3.9859740387143368,3.360193010779471e-05,4.176093303804369e-05
ZNF485,0.0047835171922234725,3.9847173495200434,3.3780247219629566e-05,4.1980337766073995e-05
AL032819.1,0.004461686917046216,3.984051886113374,3.387503497887184e-05,4.2095918915100475e-05
AP005329.1,0.004672629399112408,3.983520738646633,3.3950871495553056e-05,4.218793875475209e-05
UTP15,0.0051005473150445915,3.9809729876602287,3.4316874670349415e-05,4.26404960242272e-05
FBXL19-AS1,0.004831419706097704,3.979640805982079,3.45097356436453e-05,4.2877878814879256e-05
C14orf93,0.004591203941747405,3.979192202256119,3.457491083796712e-05,4.29565971179501e-05
TGM4,0.0053088721670962,3.9760152260801203,3.5039820197440985e-05,4.353191914008694e-05
CA9,0.004994504985242878,3.974962886333706,3.519511606259527e-05,4.372255077221471e-05
BFSP2,0.005186892175550562,3.974382845782874,3.5280991923317634e-05,4.3826927082136296e-05
TMCO2,0.004501621683128518,3.973918871275097,3.534982669130044e-05,4.3910124651380666e-05
LINC02267,0.0037729481314431558,3.972498459788672,3.556134812329528e-05,4.4170543741042276e-05
ABCF3,0.004731035148642029,3.971851618526885,3.5658069133604104e-05,4.428834999304738e-05
AL157838.1,0.0041388303038432835,3.970295235554972,3.589181300643728e-05,4.45763212411195e-05
ZNF287,0.004779451059952654,3.9702274092261565,3.5902032323048476e-05,4.4586667456748864e-05
LRMP,0.004136633466675224,3.965982945172274,3.6547044569433906e-05,4.538531927539885e-05
LINC00639,0.005083246208570517,3.964702970824688,3.674369755470269e-05,4.562712911500851e-05
AP005210.2,0.004216324797940709,3.9642194973348497,3.681823763226065e-05,4.5717285652892795e-05
ABRAXAS2,0.004674185552464004,3.9639132598008167,3.686552611312233e-05,4.57735961196279e-05
SLC6A4,0.004027275933304814,3.9617870559916595,3.719543689103238e-05,4.6180796468190725e-05
AL353803.2,0.004149635586174736,3.960873769922881,3.7338001757003994e-05,4.635536286293448e-05
AC022916.1,0.004739521460615038,3.960139209417497,3.7453042185312916e-05,4.6495740932237535e-05
AC073863.1,0.00394926208094182,3.9587604919703665,3.766987037948708e-05,4.676246109477135e-05
AL158212.2,0.005745002100894489,3.9563442070800052,3.80527407536779e-05,4.723526309256563e-05
AL161851.2,0.004902391943891923,3.9563059336482174,3.805883483901509e-05,4.724034363286309e-05
PPP1R12A-AS1,0.0048339545433953275,3.955396032888388,3.8203985796740984e-05,4.741801823007874e-05
DIABLO,0.004360671170365303,3.9552423104813936,3.8228559829564014e-05,4.744602436049885e-05
RAD17,0.004518632622894447,3.9543675113482943,3.836868983034337e-05,4.7617438206986256e-05
EIF3C,0.0022138069653828744,3.953912389811994,3.8441785563399913e-05,4.770564556879499e-05
AC110491.2,0.004037365176469077,3.953746361868146,3.8468483586102476e-05,4.773626786172187e-05
SLC66A1L,0.00422107582129537,3.95364578279756,3.848466566883355e-05,4.775383819272944e-05
TMEM102,0.004650385769422273,3.9531676805222493,3.856167519778656e-05,4.784688066853875e-05
AC020909.2,0.004178739815403916,3.952415879526654,3.868306505388803e-05,4.799497706622942e-05
AL049840.4,0.0052017610405040585,3.951945477004185,3.8759202452361996e-05,4.808691507281533e-05
ANGPTL7,0.004217873612718458,3.947468485604707,3.949095532926366e-05,4.899219526500935e-05
MCOLN2,0.005351573643613244,3.946239043901181,3.96941787135963e-05,4.924172487850934e-05
CYP2S1,0.004561383259427612,3.9413377198905373,4.051422318022326e-05,5.0256371644369435e-05
AC007066.2,0.00519986862881118,3.9406213534948917,4.0635411895862524e-05,5.040405302998953e-05
LINC01995,0.0052184711096894204,3.940580902393549,4.064226527607608e-05,5.040990511281273e-05
AL354733.1,0.004435565614786975,3.9388607898340964,4.0934706403477364e-05,5.0769961611962734e-05
AL138756.1,0.004989871400489239,3.9377604056824183,4.112282769496006e-05,5.1000602635663925e-05
AC021205.3,0.004492449767277505,3.935644232503553,4.148690692486374e-05,5.1449431303826294e-05
AC011377.1,0.003803921476985662,3.9307143253438674,4.2346928274387164e-05,5.251321647642274e-05
AC244035.1,0.005324343359666299,3.926440097423588,4.3106175190026735e-05,5.345192895602097e-05
ELL3,0.005175668916362253,3.9260488346374967,4.3176315555521784e-05,5.3536091238767054e-05
AL353648.1,0.003931878708856901,3.9235095630941585,4.363414982452301e-05,5.4100937063800104e-05
ZSCAN22,0.004263261239230352,3.923270904914017,4.367741524165721e-05,5.415173656484035e-05
DDIT4L,0.005106225251332807,3.921131749564777,4.406702834189316e-05,5.463191381958563e-05
AC007336.1,0.004769171009417377,3.9195168062396775,4.436333716373949e-05,5.499637312715232e-05
TMCO1-AS1,0.0047335693481591985,3.9162052482183674,4.4976836907933726e-05,5.5753988974882293e-05
AL359764.2,0.0053554920056689,3.915759908843005,4.505994929220776e-05,5.585408333290571e-05
STOM,0.004523619301767099,3.915274385969841,4.515072629859694e-05,5.596366736700863e-05
TMEM201,0.004778102180941167,3.914833338480206,4.523333756313154e-05,5.6063119107176475e-05
NCCRP1,0.004855631949246369,3.9125501062861066,4.566329050008785e-05,5.659304013992092e-05
SRRM2-AS1,0.004643703071169842,3.911083941402193,4.594141452886799e-05,5.6934745451935e-05
AC115284.4,0.004868192677544119,3.9095394551758176,4.623612575184526e-05,5.729697015581181e-05
LINC01361,0.003845774004302406,3.9088536964197935,4.636755044208654e-05,5.745681867380026e-05
ZNF841,0.004472816349757473,3.907860919631352,4.655843994887136e-05,5.7690332971133126e-05
BACH1-AS1,0.004263250675407169,3.9075530643107537,4.661778446802248e-05,5.7760834566037096e-05
AL158071.3,0.004744346703314713,3.9056990132998832,4.6976698733319894e-05,5.820248518861855e-05
NEK8,0.004239522134534925,3.904961434765081,4.712020627080786e-05,5.8377222065114425e-05
AC016738.2,0.004493189354694215,3.9017634434579724,4.774722839255335e-05,5.9150935367862207e-05
TESC-AS1,0.002682975792154704,3.900858142859206,4.792615421511452e-05,5.936947924023895e-05
AC105384.1,0.003646995417597406,3.9008390810172124,4.7929928441137984e-05,5.9371039029306986e-05
AC087501.1,0.004000992352043507,3.900617071792659,4.797390672418662e-05,5.9422397005517336e-05
AC021237.1,0.004620871158782311,3.900514597087375,4.7994219008223484e-05,5.944443747878292e-05
AP005436.2,0.004525381717646987,3.8994649668421086,4.820274224494591e-05,5.969957678038789e-05
BBS12,0.0044493076413725475,3.8977840872687692,4.853845446560298e-05,6.01122058714141e-05
SPATA9,0.004524604743169699,3.896574597537325,4.8781383178380294e-05,6.040989042644241e-05
TUBB1,0.004127439247901376,3.8960646561604237,4.888414967114367e-05,6.053397876184323e-05
AC046130.2,0.004845289881534286,3.8956563462546674,4.896658208905793e-05,6.0632875408849216e-05
IPO8,0.00495024633261271,3.8941602348969773,4.9269750166907785e-05,6.100507329871625e-05
LINC01816,0.004585162033130839,3.8932672558143215,4.945154468137173e-05,6.122695708320891e-05
AP005229.1,0.005324159753956081,3.890483363096456,5.0022368199783396e-05,6.193045700551145e-05
AP001065.3,0.004797479906288461,3.889230547728063,5.028127617629621e-05,6.224773470828866e-05
ARMC7,0.004377481314794928,3.888956311895662,5.033811851089351e-05,6.231483693786523e-05
AL645608.4,0.004148139167162409,3.8873739079266993,5.066729851524327e-05,6.271904817780978e-05
AC010531.6,0.004295517723335708,3.8861881634074344,5.091529394192104e-05,6.302272711409931e-05
AL121972.1,0.004622540885919688,3.8858274134108486,5.099097090115206e-05,6.311309034671747e-05
AP003465.1,0.005001341400061437,3.8843199403836763,5.130835394315629e-05,6.350259545861413e-05
AC015871.4,0.004620880267586982,3.88391083646888,5.1394807716846305e-05,6.360626145349029e-05
TRUB1,0.004730139966710921,3.8831516277804794,5.155561173740616e-05,6.380192768929015e-05
RCE1,0.004649414204385105,3.882765399963181,5.163759874729046e-05,6.390003963244593e-05
AP001924.1,0.004497474153967523,3.8811837773800035,5.197462519568972e-05,6.431372869787973e-05
LINC02596,0.0039011873012263242,3.88047068785868,5.212725478594404e-05,6.449921252107114e-05
LINC02769,0.004302904835237838,3.8792069379058547,5.2398787277639424e-05,6.483179267655308e-05
AC025419.1,0.004435922336329953,3.8790216739397785,5.243870556379002e-05,6.487778215612303e-05
AC126544.2,0.005137330260900341,3.8784381187137007,5.256463015359962e-05,6.503016924720259e-05
EBLN2,0.004791296500616093,3.8767687663901453,5.292643506459898e-05,6.547434368173795e-05
