"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"KLF12",1082.83616409327,0.922796513899216,0.261922655938646,3.52316415925233,0.000426427149537856,0.0250923616707084,"KLF12"
"DYRK1A",1600.05746337165,0.898886180960172,0.193720668998382,4.64011499448044,3.48215353887706e-06,0.000678267042018568,"DYRK1A"
"WWC3",149.652898856787,0.897287279441258,0.26548180661087,3.37984470911959,0.000725267957588437,0.0368099026080272,"WWC3"
"GPR137C",717.189372106166,0.885507033795974,0.239076540144677,3.70386418199004,0.000212339975325097,0.0149894660870501,"GPR137C"
"AKT3",2263.6866569146,0.87864809929987,0.252419455107484,3.48090482536588,0.000499723025342016,0.0281245069120076,"AKT3"
"FOXN3",1816.36842713646,0.871393901628331,0.233241283996099,3.73601914163234,0.000186956443069682,0.0138194367713149,"FOXN3"
"KAT2B",255.710090714263,0.868452016310809,0.263588039333069,3.29473225912741,0.000985154950453541,0.0446541618108093,"KAT2B"
"GNG2",299.043363320036,0.861969213450984,0.21205310784489,4.06487422990983,4.8058370265681e-05,0.00491286063127323,"GNG2"
"CRYZL1",551.821400306735,0.859280588730015,0.21237365409149,4.04607903181737,5.20826556133358e-05,0.00523097488123159,"CRYZL1"
"VPS45",408.108229459202,0.846886001949388,0.215737379496287,3.92554134071125,8.65349058837383e-05,0.00774729275408822,"VPS45"
"LTN1",252.303094410374,0.841436378446705,0.221669435627076,3.79590617022317,0.000147105132818097,0.0115867398056834,"LTN1"
"IFNAR1",240.912233707247,0.841151333334806,0.246416486697364,3.41353512749276,0.000641258912081141,0.0339073739980847,"IFNAR1"
"KIAA0408",232.682624644519,0.837079638085584,0.23498600306946,3.5622531859404,0.000367685527027723,0.0231250345988838,"KIAA0408"
"HSPA13",498.940358145922,0.81488127835486,0.201439643108448,4.0452875401301,5.2258941508072e-05,0.00523097488123159,"HSPA13"
"MORC3",373.018873425701,0.790653373394805,0.237704503076896,3.32620275661767,0.000880378628609513,0.0416058280418935,"MORC3"
"PRMT2",611.422743644361,0.790119468135298,0.185090496383583,4.26882786298141,1.96502835769423e-05,0.00244171713343144,"PRMT2"
"GET1",353.717952312131,0.785021087095074,0.221027169483857,3.55169497455113,0.000382758294416499,0.0236784465910705,"GET1"
"DOCK4",274.189015487595,0.780985432243904,0.225795159754168,3.45882273603293,0.000542541845465137,0.0296919094711479,"DOCK4"
"EPHA4",1383.57613600055,0.778628385099604,0.180392998211991,4.31628939491648,1.58673926283672e-05,0.00211770923467856,"EPHA4"
"CITED2",229.354413643073,0.778485488018184,0.233812114895231,3.32953443566009,0.000869913064245138,0.0415996152097055,"CITED2"
"SLC27A4",349.54956897125,0.777624615711898,0.231956493051752,3.35245892659018,0.000800971252865979,0.0393265279006834,"SLC27A4"
"PAXBP1",566.144384006043,0.776264079795153,0.204709898127556,3.79202025351729,0.000149426724089646,0.0117056347881965,"PAXBP1"
"TRAPPC10",303.481671097752,0.761052540074047,0.209252752310578,3.63700133771466,0.000275830499161184,0.0183217549074162,"TRAPPC10"
"GATAD2B",922.689429270827,0.755985769125202,0.198826441776136,3.80223959334537,0.000143393952896189,0.0113564859178333,"GATAD2B"
"RALGPS1",424.773293971308,0.730328754030147,0.21259652452374,3.43528077736094,0.000591940174696032,0.0320760363837165,"RALGPS1"
"PBX1",2060.94647429975,0.727518800499682,0.193185079654502,3.76591609352441,0.000165939517159903,0.0126553026473166,"PBX1"
"NRXN1",967.311638234562,0.720115229159993,0.180772177928348,3.98355121574859,6.78930313504968e-05,0.00661223076950042,"NRXN1"
"STMN1",7382.67175208863,0.715594397384018,0.199816677808709,3.58125460412808,0.000341948222720185,0.021617726676705,"STMN1"
"ZNF532",650.821199116687,0.713809689166491,0.198630800121563,3.59365057548798,0.000326077066167397,0.0209824769273967,"ZNF532"
"NRIP1",672.183339783591,0.71366920117493,0.212076799084743,3.36514509958138,0.000765034157874615,0.0381564095211235,"NRIP1"
"ITSN1",883.571674179311,0.712008967316622,0.211946380027173,3.35938253451339,0.000781168529767601,0.038693344288901,"ITSN1"
"GDI1",473.092088618762,0.697145345550236,0.206893703424784,3.36958222512403,0.000752822266777876,0.0378089900813111,"GDI1"
"SSH2",2846.7995332493,0.668728287727857,0.190447456279289,3.51135321412313,0.000445831597945495,0.0260170714687707,"SSH2"
"IPO9",847.045822026038,0.660154433893224,0.193495623126004,3.4117279927481,0.000645524930208889,0.0339583808176311,"IPO9"
"NFIA",1392.5795955044,0.602038372274368,0.179602697672202,3.35205640047326,0.000802136756126052,0.0393265279006834,"NFIA"
"RPL17",8671.79917288333,-0.614806336268111,0.169959831275554,-3.61736259476118,0.000297620235687871,0.0195885756949999,"RPL17"
"SINHCAF",619.710026300339,-0.70375242812701,0.209191069699216,-3.36416095170265,0.000767767541435623,0.0381606942836313,"SINHCAF"
"EIF5A",838.367018264674,-0.756695456125372,0.203547512604336,-3.7175372297291,0.000201174347618012,0.0143550843889407,"EIF5A"
"SOX3",578.28234569846,-0.779867926316237,0.211814959143623,-3.68183592636364,0.000231560421657023,0.0158938662750682,"SOX3"
"EMC9",387.042993289943,-0.839958013588326,0.220309970533998,-3.81261915451396,0.000137501903440766,0.0111345642482877,"EMC9"
"NCKAP5",1058.53311985724,-0.856417512519414,0.201906884677003,-4.24164591459798,2.21886560192892e-05,0.00271040074459351,"NCKAP5"
"LIFR",215.423898931061,-0.862626645702545,0.231197007764698,-3.73113239675008,0.000190621006474797,0.0138768241784229,"LIFR"
"LINC01579",126.683429220493,-0.883548673003707,0.269600026224449,-3.27725737039851,0.0010482077551773,0.0465686145561723,"LINC01579"
"PSRC1",759.588336164431,-0.892891547081975,0.227365432140251,-3.92712092896862,8.59687628079594e-05,0.00774471091946204,"PSRC1"
"SH3RF1",968.882838058799,-0.897209003280637,0.20573633906743,-4.36096514280143,1.29489996157082e-05,0.00181210563554193,"SH3RF1"
"VIM",16371.5465211754,-0.904020659999218,0.225577923985885,-4.00757593662306,6.13451406349277e-05,0.00605636203501266,"VIM"
"GLI3",2470.19126771626,-0.904987618249202,0.209983860524889,-4.30979607664627,1.63405154397271e-05,0.0021219116175516,"GLI3"
"LRIG1",595.930080137541,-0.905494550509437,0.248152265738834,-3.64894734212267,0.000263317065828884,0.0178190243514439,"LRIG1"
"ZNF521",515.123535349268,-0.90639294323,0.23825293171358,-3.80433070313542,0.00014218811780906,0.0113564859178333,"ZNF521"
"RRAS2",212.098130591812,-0.927573175770066,0.261957901216917,-3.54092459689537,0.000398727510688023,0.0241481442817528,"RRAS2"
"SOX21",294.680405832878,-0.966406607036824,0.244031764393231,-3.96016727346839,7.4897281776116e-05,0.00719712946347291,"SOX21"
"RNASET2",134.74062767156,-0.982410240883298,0.302490537280809,-3.24773875478724,0.00116326022879732,0.0498642952855266,"RNASET2"
"PGM1",335.883472140392,-0.996404646412248,0.286435538860753,-3.47863484529634,0.000503974807853523,0.0281561739550414,"PGM1"
"SRGAP3",815.614298000863,-1.02010295848706,0.307413937172486,-3.31833672822286,0.000905552458710436,0.0425167203252515,"SRGAP3"
"PLEKHG1",679.006753187037,-1.04834783722283,0.272803422677067,-3.84286907743025,0.000121604346018889,0.0101019007492852,"PLEKHG1"
"HMMR",535.193744420829,-1.05774669359571,0.32561118745773,-3.24849616456443,0.00116016772892504,0.0498642952855266,"HMMR"
"ETV5",274.291532990242,-1.06283374736322,0.24655029171744,-4.31081926514727,1.62650807235214e-05,0.0021219116175516,"ETV5"
"CARNMT1",341.501860018865,-1.06312970293221,0.284056279535764,-3.74267277128916,0.000182073264754045,0.0135979483842736,"CARNMT1"
"TCF7L1",587.612059271617,-1.0662497370492,0.305550033784773,-3.48960765555096,0.000483730173632166,0.0274507351288742,"TCF7L1"
