"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"LHX1",867.58894536233,-4.43151063255782,0.681118409933877,-6.50622647681485,0.0000000000770620200485757,0.0000000563944834458706,"LHX1"
"FAM135B",112.668646589386,-4.47352568929073,1.28911844689473,-3.47022083196987,0.00052003061742936,0.0209174017500044,"FAM135B"
"WNT8B",167.82934288941,-4.5260280258834,1.05151708709995,-4.30428385939598,0.0000167526754830375,0.00160359154433835,"WNT8B"
"GMNC",150.387991494191,-4.63720099224391,1.1773464472618,-3.93868856786279,0.0000819281912477508,0.00534087053634044,"GMNC"
"AC090348.1",85.2166748269813,-4.75671880644103,1.15176735089699,-4.12993023524805,0.0000362873332484145,0.00287251284601786,"AC090348.1"
"AL354863.1",167.065741987032,-5.25248034584445,0.866326365669219,-6.06293488688529,0.00000000133659786605533,0.000000659175199768071,"AL354863.1"
"COL22A1",209.174213010232,-6.22455815126334,1.79618293778865,-3.46543663248836,0.000529371260460782,0.0212178735244051,"COL22A1"
"CCNO",85.8463347982952,-6.5276122092856,0.973703141440178,-6.70390381983443,0.0000000000202923854529797,0.0000000164411805852249,"CCNO"
"CHCHD2",15894.0612188647,-9.61437531302878,0.598123062877724,-16.0742427599624,0.000000000000000000000000000000000000000000000000000000000386689642283094,0.00000000000000000000000000000000000000000000000000000438622061241713,"CHCHD2"
"ZNF558",465.483445552884,-10.5620618127753,1.48823234002007,-7.09705166911831,0.00000000000127446421410023,0.00000000137678548386085,"ZNF558"
