"Gene","IN_2","IN_1","IN","nIN_1","nIN","nEN_1","nEN","IPC","MGE","RG"
"AL049569.1",-0.354092871186322,-0.516842396757056,-0.580740956055644,-4.25303737164966,-2.68285049983142,0.788943964538649,0.0578583976431456,-0.800222897491598,-0.22688855449755,0.149787454868654
"ATP13A2",0.250789585195484,-0.0941732591480866,0.147306114525539,-0.18629157844853,0.881345093804985,0.22545514733538,-0.0714536477121478,-0.0485841189622819,-0.153242641567212,-0.106047888021956
"SDHB",-0.0813106818506909,0.165101055396878,-0.159720109057754,0.487662549679945,-0.31520086789814,-0.194068849081426,-0.0569609271691426,-0.0659902977116915,-0.0038422804940049,0.0285950929026405
"RCC2",0.0407284446810595,0.40076924829213,-0.0348410457574269,-0.259656360140748,-0.0349016703491531,-0.556842377838424,0.126167069471518,-0.111145243968035,0.0649683332291777,-0.224686721048002
"ARHGEF10L",0.171654777957037,-0.883294040233519,-0.140804827384187,0.328939480902542,0.298705220401568,0.602820288269552,0.0180309962932941,-0.282484459544956,0.329224715340912,0.378723826238282
"IGSF21",0.302948610976789,-0.183307963517412,0.203034191452014,-0.177794453256418,1.87191744511445,-0.771363216600985,-0.70448335362075,0.0563450672758969,-1.16330173815762,-0.837989703545224
"IFFO2",0.218100344591194,0.487704114672535,-0.249668973975227,-1.76451486029642,-1.07650349834705,-0.0877793296321213,0.0449790111089058,-0.395643120318117,-0.409606989621733,0.462722081341
"UBR4",0.0844462796509201,-0.315699033018936,-0.133789922394774,-0.482193086529376,-3.48616500209199,-0.096660710448256,-0.0282251433077835,-0.0982798397074029,-0.0597608262742947,0.233691777822341
"EMC1-AS1",-0.318078235238089,-0.560869915209376,-0.585894252606992,0.105159299315911,-0.49884091218927,0.530861128074455,-0.106247706956861,0.0412483680186078,-0.118776882825757,0.135337645545053
"EMC1",-0.0046442725693622,0.243044463792972,-0.0775323551977465,-1.62690470307018,-0.0381151410256969,0.35489076319644,0.0464705044068934,-0.363127882724918,-0.190093565795518,-0.0146713378953317
"MRTO4",-0.242967878778501,0.102068795445144,0.146014392530581,-0.330629573112318,1.08808205741853,-0.0364971076227614,-0.39864925826082,-0.752571955289376,-0.320394243332069,-0.587679320092481
"AKR7A2",0.185359951316263,0.00491232373102851,-0.473547819232046,-0.117511839919137,0.101142965462639,-0.387893732604581,-0.136523296706921,-0.137556484257914,-0.155854498277554,-0.315416063777914
"CAPZB",-0.276932570219534,0.299249816432771,-0.391013638318305,-0.0880380850524759,-0.16890988731493,-0.218169970534999,-0.265286267459025,-0.215949923211001,0.0381682919284669,0.0338336031091512
"MICOS10",-0.222092313276124,-0.36175070704048,-0.178773767703905,0.0817624168245861,0.0384402667956723,-0.463180812329002,-0.650333920133145,0.0293400969704583,-0.104488268189143,-0.354907842387979
"NBL1",1.01639246171681,-0.155600953702501,2.23521333249066,2.05247349721223,-2.1879135217787,0.84109964052193,-0.380257225109312,-0.163105571766175,0.877150949709431,0.761969635831836
"OTUD3",0.246412053940547,-0.872172580959595,0.0936194982640631,-3.23477518256236,-2.82143370815458,0.266951387866501,-0.17023701694252,-0.381136053642569,0.32191334240039,-0.289716798958828
"CAMK2N1",-0.339713443861205,-0.0907155918860735,-0.146006251798813,0.148201323267059,0.081659795962846,-0.554238042946223,-0.010860765553342,0.0156320397246882,0.684800376160027,0.149083570056605
"MUL1",0.0834518745658806,-2.57735214499093,0.650882770604234,-0.127878236433137,-2.73550039241069,-0.551360505767727,-0.37861240625769,0.0756157467598166,0.0575876336471916,0.056547559778995
"PINK1",-0.974902188684623,-0.730515985818676,-0.229432559358416,0.395847023865455,-0.469467896447289,-0.105505358241042,-0.420871766404596,-0.0645671353166922,0.013600447643714,0.079403397019904
"DDOST",-0.260381811859216,0.0641163931950978,-0.368691118101566,-0.22391696191521,-0.177725413699248,-0.0419763187923744,-0.467770924246208,-0.10422058557319,-0.307614368741264,-0.385375258845322
"KIF17",0.381673045601504,-2.63666554290583,1.02946826447428,-2.99449302085237,2.2804104427805,0.773155954397942,-1.10236964589379,-0.490730321097382,0.00874213473017615,-0.460861782207763
"HP1BP3",-0.1905873467248,0.115427123926411,0.114760981468384,0.00143302136376339,-0.481093327031351,-0.147526859801042,-0.0154320510964003,-0.0225401975724268,-0.0325225618186955,0.0783865040488576
"EIF4G3",0.237955172961794,0.26459161471983,0.12908718823471,-0.175492347525286,-0.000458515590818109,0.0985533874455825,0.158220254033577,-0.0628540708339568,0.109001225541959,0.4208446491733
"ECE1",-0.691017690064155,0.394814140264071,-0.700795229250095,-1.52341448769944,-2.3735756490251,-0.515897490674895,0.224152520591814,0.32628223145847,0.46578330085133,-0.0372467249512729
"NBPF3",-0.283496409188475,0.502293037578166,1.80408135245882,-1.16381222130765,-2.02085724945831,-0.370444043718843,-0.168307679974333,0.058529909658294,-0.194643542285938,0.0873222501133485
"ALPL",0.936483473786022,-2.11527753126571,-1.77808861043243,1.43082435054374,-0.886074638015121,-0.464990670155907,-0.368074068580715,-1.55084357231861,0.644810430029182,0.00499679186582225
"RAP1GAP",1.15820202992371,-0.168089698775528,0.330678318900825,2.78592415151655,0.829731806150221,-0.794832277970306,-0.0755747421812136,0.531698835112518,1.75160812476069,0.0231815659855813
"USP48",-0.021050648220784,0.061905489951172,-0.389935661523821,-0.641646793553009,0.310216084917077,0.157249174251048,0.149299405841264,0.0595482225007914,0.308497997079961,0.1496680730586
"CDC42",0.147065357888592,-0.00313544373138471,0.0745787007380973,0.329910769874367,0.0745532495542784,0.080437683187446,-0.0507588853065351,0.12249129446359,0.201172324107885,0.0935948098522988
"CDC42-AS1",0.514822132453891,-1.3014938075441,1.89625298637368,-0.357461584776881,-0.288275070636111,1.4071618812289,0.716399640716076,-0.762730660992603,0.240804353091903,-0.049153857903329
"WNT4",0.194186181965546,0.245300799114522,0.391766852754539,1.42961412396856,-0.133829158153251,0.382122436456019,-0.466932725420327,-0.512147294369492,0.215762926222463,0.218670081253225
"ZBTB40",0.698626011301119,0.19958696334914,-0.684410774124952,2.58759916654045,1.01654022069782,-1.59407250709396,0.185996330479773,0.184722383524522,0.142267487133243,0.273963615204201
"EPHB2",-0.161610652472639,-0.269010188613043,0.00829967835844325,0.114220701826531,-0.379287572626519,-0.257590636592947,0.066886315487794,0.041567331652978,0.398839673432718,0.366952080789343
"KDM1A",0.0156716104655426,0.0846485287972598,-0.206501580408129,-0.125902523851061,-0.588965446180334,0.0458690568346674,-0.0491114203280982,0.0309342237049393,0.0380009722801698,-0.015305640092607
"AL031428.1",0.0747172940591808,-0.278912547407598,-0.536904472872659,-3.87679606493303,-0.314229938398261,0.266773621005363,-0.0356742587788236,0.13494835143212,0.0419630429498328,0.419909464865828
"LUZP1",0.132147021216971,-1.25124598845515,-0.249819584207591,-1.56123192091125,-0.530902130326602,-0.637161614401698,-0.202521756853467,-0.263567631447385,0.111393829720435,0.0585915350075902
"LINC01355",0.0311115991270965,0.516431078265398,-0.364186944562287,-0.498179960430495,-2.02756443520065,0.872437473499435,-0.505361844452327,-0.191894943576708,-0.30035808311962,0.0359582959432926
"HNRNPR",0.0780797608684767,0.0814419880413138,-0.0917701085311912,-0.128126019619697,0.243700533951,-0.0983865538039703,-0.0426514019567084,-0.0692715025524431,-0.0580962144491446,-0.0744273890845297
"ZNF436",0.37841623582068,0.497377705029722,-0.61427295407349,-0.0891529014350634,0.752531773102935,-0.763014111682791,0.0718064562727821,-0.0339166785005568,0.372746660275929,0.576377554448995
"ZNF436-AS1",-0.376458522079091,-1.12818629874827,0.109023784828215,0.233743139252284,1.28064021159153,-0.695457701894817,-0.159358837636796,-0.329816880044796,-0.193176103034675,-0.456779371118745
"ASAP3",-0.141203662668354,0.264140506551034,0.0940727165982104,0.225089887698584,0.869034982230267,0.829914501812492,-0.748839815798744,0.343691497992907,-0.30784310982493,0.151811647177158
"E2F2",0.195878563487054,-0.361971054291346,-0.464639034799108,-0.682889702452248,-0.0529000571498383,0.197596461069214,1.24733133484531,-0.206067698571222,1.60348756181018,-0.453522971377029
"ID3",-1.23260040546813,-1.55575569572615,-0.667989517025264,-5.44489034094688,-2.08574895295154,-2.30549392533584,-1.27851609210905,-1.28986319949857,-2.86680995596039,-2.26801988841319
"RPL11",-0.299057230689258,0.0738460899915072,-0.405940534574799,-0.531798841797393,0.0114045280094306,-0.22829146513086,-0.145907924223697,-0.247851416820583,-0.417196541848988,-0.488084496341499
"ELOA-AS1",-0.109953626571202,0.19523303245473,-0.357378605514772,0.0525177438511623,-0.843499241273052,-0.0109020186694182,-0.312095604961841,-0.344152161687416,-0.317802012174647,-0.0276585525468924
"ELOA",-0.626651053023681,0.750613816839727,-0.496150127991923,0.408924237735566,-2.94728127803875,-1.4516202802459,0.268363267539685,-0.000553665414372073,0.242749179436776,0.115755645951528
"PITHD1",-0.00116673954990724,-0.294705210739355,-0.0813672704206542,0.675414545606218,0.272580491887253,0.241901367747863,-0.0908454016944774,0.0679126301061359,-0.242835792125833,-0.212867715340208
"LYPLA2",-0.110063435569924,0.165803780930579,0.198158853933785,0.219273586144106,-0.522664413182607,-0.282756630416003,-0.048115298543904,0.0724588085915519,0.107356269983444,-0.351710177956002
"GALE",-0.387352282268994,-0.240321361067605,-0.208634275896945,-0.184714654713096,0.348506567909356,-0.204841358668336,-0.206810753990477,-0.240005036650368,-0.0196308711350965,-0.285426245840638
"HMGCL",0.197596775248785,0.0882765559741919,1.5776496976797,-0.340558126411473,-0.440365685663758,0.110916392705759,-0.281726266961881,-0.140779644561061,-0.349358263038905,-0.122246515182019
"FUCA1",-0.593798471802431,-0.0422076327700596,-0.640642384390245,-0.414364478103414,-0.845508144415616,0.431152721874289,0.126137292661998,-0.352953215920953,0.321644853332645,-0.214439013803207
"PNRC2",-0.748905232304574,-0.95546452366647,0.0755094702102702,-0.596329115549657,0.175904675778734,-0.199376671498048,-0.208271539258846,-0.0629489234473285,-0.482230086509214,-0.40316144548589
"SRSF10",-0.00666572931542309,-0.13156995734804,-0.0670728408269774,-0.235763604296511,0.114413853129636,0.155398444065373,-0.0997195793642268,-0.0842384743169191,0.139037904352017,-0.159689231064034
"NIPAL3",0.404731367595896,-0.132730395603709,-0.0807447777561467,0.937744563139963,-0.344302894251195,0.0498804690639116,0.0590461039675318,0.267915094184504,0.649093706349433,0.214280366858531
"RCAN3",0.2109240739986,0.4698642831089,0.175709181820788,1.37436031540056,0.864863017186191,0.49449346785838,-0.552157076597151,-0.444620276349638,1.12776672882622,0.542989328484972
"SRRM1",0.266359770103834,0.0596541428219597,-0.170019611573012,0.0163494960528381,0.425444728288017,0.28024637217603,-0.0630938388630599,0.0206183152436304,0.0319021516584132,-0.0681193062763104
"CLIC4",0.108546643025035,0.458979432050345,-0.200065347008624,0.329741196157964,-0.126581402732009,-0.241689245422181,-0.00881936668741472,-0.217575434289303,0.542295629482569,0.175438262659377
"SYF2",-0.357183520573195,0.242230002094999,-0.498382590100144,0.0972441007624166,0.140319051605836,-0.0461814649968724,0.00538234571423826,-0.155956711266512,-0.0457778110008843,-0.0517576707562376
"RSRP1",-0.00928693542990131,-0.31950784571965,-0.42162597170972,-0.0191732947795535,-0.412813176822364,1.09673652978084,0.213426103785442,0.19725316907,0.123173879385756,0.319104135861178
"RHD",0.623151653860745,-2.16350425967043,0.384087046041704,1.18231151095366,-1.4134692810451,0.392207543701334,-0.318621614785271,0.477912010095035,-0.371016495727632,0.502161202248187
"TMEM50A",-0.204944991461584,-0.200787804893135,-0.122918616330828,0.0329276191637232,-0.318105799634825,-0.491341903951786,-0.114223713128542,-0.182738435985297,-0.0258559287889428,-0.245193022112573
"RHCE",-0.0124306020447967,0.674247953712498,-0.781787425227839,0,-2.0999324113793,-1.13801381148172,-0.0699796207767817,-1.17299854786352,0.204195848551502,0.355154541639184
"MACO1",0.214326187126543,-0.106233265635362,-0.0884821552107002,0.168236714958866,-0.0102654812489256,-0.0174629797466774,-0.0216819626226282,0.0869125231589865,0.876515651848451,0.455734869028578
"MAN1C1",-1.41219752484277,-0.936389896878552,-0.498104145376014,0.265662052639218,-2.08027437881257,0.313949578845339,-0.687938569673787,-1.2617187899366,-0.623503870951294,-0.843055297008245
"SELENON",-0.0380932697809968,-0.107090000256048,0.00352586867498728,0.159182480828512,-0.00232377858955232,-0.132999613131667,-0.419930768594062,0.171837767802301,0.0368500173915933,-0.172523454033337
"MTFR1L",0.0840608287681531,-1.09703794320923,-0.293716075913766,0.0365133427894024,-3.43202983053694,-0.143155078356975,-0.107806250413621,-0.520490505841695,-0.113452469990187,-0.0892388917135848
"AUNIP",-0.313301123347855,-0.430109939291245,0.146552459707992,-2.66495656733269,-1.1139210829729,-1.01108025971654,-0.325829378733059,0.175532623515159,-0.122360669991807,-0.42686718039909
"STMN1",0.188525950485203,0.430862235938304,0.470137623902703,0.458837278302867,0.175656164992071,0.0131472114209569,0.122535154014428,0.279638973946949,0.674734984844147,0.0956106699816475
"PDIK1L",-0.12644519536368,0.0774551517971447,0.531709055427186,0.877171153019207,0.323746101182425,-0.658285344129949,0.178747267862038,0.0619474474646656,0.0294414730874906,0.170712410246551
"ZNF593",-0.704768646672685,-0.834166715409082,-0.613810296742266,0.0168888029910068,-0.492529899374134,-1.55747379695475,-0.688184450119362,0.261770754646849,-0.476196617453736,-0.42111776910502
"CNKSR1",-0.324637367843187,0.517284474165569,1.67550718090014,-1.53893407233172,-0.739152501308181,-1.10131316729788,-0.622908444235012,-0.296373365777342,-0.255314032573957,0.266281008244855
"CEP85",0.0663913637794078,-0.058961067713368,-0.248569072710232,-2.61147324331623,-1.95109295311929,0.603478837186797,-0.236317208646103,-0.245801656111649,0.0132886870410382,-0.157533105771393
"SH3BGRL3",-0.174228913284566,0.391808557487388,-0.160029531069599,0.407199546564778,-0.278511668620099,-0.480141221216008,-0.453045388360319,-0.290947812470198,0.998699401215526,-0.0713010203912414
"UBXN11",-0.079088603121671,-0.20484858746786,-1.96327463480798,0.208861038247538,-1.32553261145282,-0.101531022698878,-1.00942290189371,-0.899473065617846,-0.726216275589897,-0.222709844615914
"DHDDS",-0.0193018631601363,-0.0498158037118886,0.16647786094598,-0.0543065392330685,-3.01700630932297,0.209142682294332,-0.134237286000115,-0.0508594842395902,0.0530864189855227,0.385405618414972
"AL513365.2",-0.162945513957813,-1.82278753465144,1.0338841920812,-0.766051761188114,-1.7148796362794,0.65309895336453,0.65466492900789,-0.351841738238223,0.439118283134395,0.450879825678493
"HMGN2",0.131704775947641,-0.125689077980033,0.203597523362659,-0.133023006878346,0.975717511320988,0.0565079678900533,-0.153503180789339,0.015909490024623,0.248242020692079,-0.337156880015316
"RPS6KA1",-0.791414899268867,0.115687118046727,1.30632667956119,1.29160417018101,-2.58716856908913,0.816686881848733,-0.354071942889323,-0.6437219034499,-0.0349471537316052,-0.696115701981135
"ARID1A",0.139827725461963,0.279749415539374,0.059669571761729,0.0663396450186605,0.352873853644435,-0.0927725859734118,0.168801374597698,0.134520916086988,0.288227176981415,0.236523492043791
"ZDHHC18",0.0793210731725944,-0.160597828722341,0.167861285129085,0.52313178283514,2.68002295367681,-0.412928659426677,-0.146827741624746,-0.0648932001023931,-0.00517948851432384,-0.00025404280993041
"GPN2",-0.291773031092233,-0.279558280588996,-0.238686168902259,-1.04916262501768,-0.158545238502011,0.615099213491617,-0.306607703904111,0.100118438128559,-0.291419410232272,-0.310876747141311
"GPATCH3",-0.442650277112617,-0.129354330442262,-0.629124770223451,0.497000108374249,-1.93170838775959,-1.22102388517787,-0.0339252421414891,-0.225932175269357,-0.482309080727702,-0.44650318428522
"NUDC",-0.188319249502795,-0.67792586224752,-0.408549875511368,-0.603598614663357,0.298624130963047,0.068561259407334,-0.289531927026601,-0.297120293997094,-0.381650575537608,-0.434268577178527
"TRNP1",-0.315304796634658,-0.760108479197284,-1.56505963404844,-3.04049827675009,-2.11862615192932,0.189802856436155,-0.619145098953739,-0.643188116542062,-0.0796923105066283,-0.685594827408347
"SLC9A1",0.505626317728616,-2.56552966896209,0.188116547440883,-1.43752245999713,-2.87773405990924,-2.82960926598352,-0.294999369257111,-0.404450217025932,0.160973629392035,-0.1570727150907
"WDTC1",0.131201956279218,-2.83319600616615,0.229757266834037,0.115732977563751,0.127525132866906,-0.262581944157573,-0.0278452780963635,-0.0815688511833003,0.287802465022617,0.366364464970403
