"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"CYFIP2",186.184408089989,-0.907008128830746,0.262999357824567,-3.4487085304435,0.000563274353648876,0.0107642940324996,"CYFIP2"
"BRD1",114.30463840637,-0.907485479123095,0.309306975488874,-2.93393150183171,0.00334698063743446,0.0285453778147238,"BRD1"
"ZNF195",110.559195532198,-0.907784392394429,0.327889670280735,-2.76856660844849,0.00563034754027464,0.0369023463594117,"ZNF195"
"MAP1LC3B",271.508312205908,-0.907817793862771,0.226034743337475,-4.01627546481816,0.0000591251423844518,0.00356203929839888,"MAP1LC3B"
"DYNC1I2",399.475089456545,-0.908754653803497,0.254764567899276,-3.5670370542374,0.00036104044418108,0.00852703162021029,"DYNC1I2"
"TTLL5",125.981314485297,-0.909300895336012,0.328082086885172,-2.77156520177301,0.00557874983737681,0.036687634221935,"TTLL5"
"MAPKAPK5",116.794436807455,-0.91041512932496,0.318742543251489,-2.85627114610377,0.00428648896883983,0.0322938468311138,"MAPKAPK5"
"FAM177A1",178.708207219722,-0.910500897179212,0.258087280760959,-3.52787977189205,0.00041890237541715,0.0093942491698439,"FAM177A1"
"MYEF2",282.564860351588,-0.910919104268469,0.260059171428845,-3.50273785486434,0.000460502429161343,0.00983096627299697,"MYEF2"
"SDHA",109.749701930565,-0.911533198013476,0.339766453706462,-2.68282282747368,0.00730036544124525,0.0427850766049567,"SDHA"
"CCDC91",221.221598272912,-0.912167534267847,0.293497305828298,-3.10792472760034,0.0018840604775052,0.021293777320484,"CCDC91"
"U2SURP",259.574997036589,-0.912262169742401,0.242342310799782,-3.76435368108745,0.000166980407004837,0.00581893977155582,"U2SURP"
"ACYP1",122.799182379012,-0.912407299414506,0.328306098928965,-2.77913600262395,0.00545037000561682,0.0362456580817429,"ACYP1"
"PHTF1",130.220837695713,-0.912843326958129,0.350353662181435,-2.60549103803973,0.00917426736009857,0.0486219218101149,"PHTF1"
"OLFM2",292.152167718634,-0.912962233262343,0.289844622104705,-3.14983326802089,0.00163363665485626,0.0193881852744126,"OLFM2"
"PTPN11",111.518281937999,-0.914161065854796,0.329339558839617,-2.77574023927073,0.00550761925187014,0.0364220141967859,"PTPN11"
"RSRC1",133.792294390924,-0.914723562384005,0.340369353459498,-2.6874439578264,0.00720011834266391,0.0425483302560247,"RSRC1"
"SINHCAF",141.495019560253,-0.915106358070743,0.285073520603105,-3.21007140942004,0.00132702000772677,0.0175383546144938,"SINHCAF"
"POLR2H",97.6698791265424,-0.915112015509295,0.33578859133743,-2.72526237971471,0.00642504058688098,0.0396556855086092,"POLR2H"
"RPS9",1336.11847698123,-0.915736655157708,0.235543560399049,-3.8877592476156,0.000101173902968767,0.00484800235466165,"RPS9"
"SNRPB2",248.285525014047,-0.915796280558298,0.339108627725541,-2.70059858606577,0.00692148203011717,0.0415932508470862,"SNRPB2"
"PPA1",380.592165655367,-0.916092245743849,0.229440730390663,-3.99271848631253,0.0000653200998346201,0.00380623434200258,"PPA1"
"PSMD11",168.154292376253,-0.916284278645441,0.322976925538882,-2.83699610155318,0.00455401680463017,0.0334773231120965,"PSMD11"
"EMC10",120.691764502618,-0.916585660569063,0.3278388287301,-2.79584228664891,0.00517646544513563,0.0356706945523805,"EMC10"
"MRPS31",99.346683005505,-0.916818899677309,0.346750962092466,-2.64402698162616,0.00819261252502859,0.0457544036609429,"MRPS31"
"FZD3",342.198699586449,-0.916921798517691,0.222777789220821,-4.11585823579937,0.0000385741355133236,0.00285649509754393,"FZD3"
"CCDC107",117.235013091945,-0.918198683799066,0.316523411378466,-2.90088710910922,0.0037210790838622,0.0298905663357925,"CCDC107"
"HIGD2A",122.383782420428,-0.918364249336684,0.341843349071012,-2.68650611993012,0.00722036254728664,0.0425618220138149,"HIGD2A"
"PSMD12",133.353791503594,-0.918545914517439,0.348800625455498,-2.63344113365024,0.00845244863004074,0.0464721247571227,"PSMD12"
"SUMO2",1346.16646856591,-0.919628467204791,0.237763972471422,-3.86782092192427,0.000109812258625857,0.00494675817214264,"SUMO2"
"STOX2",349.029182063751,-0.920074757908117,0.278962704753387,-3.2981998748596,0.000973068417506728,0.0148127267238872,"STOX2"
"MRPS5",149.102009099162,-0.921096181360659,0.298877693020142,-3.08184987662691,0.0020571855855556,0.0223142298520742,"MRPS5"
"SOX11",1568.35847270052,-0.921169859471337,0.337202473840302,-2.73180041943465,0.0062989285126727,0.0391434890836305,"SOX11"
"FKBP1A",245.364981129214,-0.92132625262361,0.285321339794934,-3.22908287647109,0.00124187899956175,0.0168805311814235,"FKBP1A"
"RBX1",436.090118809226,-0.921613037162273,0.336168918939083,-2.74151768721152,0.00611560680836758,0.0386795807835277,"RBX1"
"WDR33",248.930847049593,-0.922178413418549,0.248280417221367,-3.71426157463049,0.000203797910698142,0.00642866314923559,"WDR33"
"CTBP2",314.789367113849,-0.922890742130336,0.280985861350197,-3.28447395073776,0.0010217294274712,0.0153837278853886,"CTBP2"
"PDE10A",340.155964932384,-0.923636268331014,0.297632850117023,-3.10327394293963,0.00191392388947979,0.0214637474454352,"PDE10A"
"TOX4",117.332063991378,-0.923640642605298,0.332991591110735,-2.77376566634725,0.0055411576224496,0.0365757563026873,"TOX4"
"DIAPH1",96.9659309577966,-0.924535365944362,0.337644160610659,-2.73819444788342,0.00617775373050315,0.0388832783805576,"DIAPH1"
"SEMA6A",303.807268145096,-0.92499449574665,0.259134883836792,-3.5695483450589,0.000357597222712217,0.00850220286374967,"SEMA6A"
"RACK1",1452.34251850065,-0.925272775118908,0.212391557375372,-4.35644799893632,0.0000132190079773794,0.0016650326668994,"RACK1"
"UGP2",91.4978859088546,-0.925502773127175,0.349099986235117,-2.65111088404299,0.00802274976629739,0.0451216203232659,"UGP2"
"ATP6V1D",202.214744619421,-0.92591578591507,0.265325483741388,-3.48973559892784,0.000483498657930072,0.010090353872658,"ATP6V1D"
"CSGALNACT2",96.4428050852638,-0.925940272483602,0.352958326248755,-2.62336996643345,0.00870646726723916,0.0473197827238556,"CSGALNACT2"
"NUP42",109.187013291162,-0.925990233905087,0.313896148680738,-2.94998915340916,0.00317785085675839,0.0280986837570839,"NUP42"
"CORO2B",181.51291935953,-0.926567244069277,0.303173900989912,-3.05622364274724,0.00224144001020035,0.0231941732642129,"CORO2B"
"SELENOK",235.219475239274,-0.92671056686311,0.245476998873886,-3.77514215635009,0.000159916440176992,0.00572114866561626,"SELENOK"
"EIF3J",134.648768850879,-0.927093682752163,0.319872851028381,-2.89831937837671,0.00375168333732019,0.0299403188437731,"EIF3J"
"CHMP5",240.039957255979,-0.927661699176731,0.279065030103656,-3.32417751816542,0.000886797282157484,0.0138250918395999,"CHMP5"
"FMN2",427.389798851433,-0.92816113968031,0.339328325602773,-2.73528930433836,0.00623254719700789,0.038975030617588,"FMN2"
"PHYHIPL",259.498989941265,-0.928205228347177,0.298989781818529,-3.10447140601798,0.00190619351837326,0.0214416609527145,"PHYHIPL"
"GCSH",108.791640547446,-0.928448346902634,0.334904461735864,-2.77227822552837,0.00556654358228289,0.0366752162432336,"GCSH"
"ATP6V1G1",672.244511896084,-0.928849464603429,0.28578683268372,-3.25014786678918,0.00115345017130196,0.016269597753543,"ATP6V1G1"
"LSM7",369.230368241331,-0.929166340653535,0.240270173121725,-3.86717306014843,0.000110104294031556,0.00494675817214264,"LSM7"
"DBN1",372.433967721568,-0.929292826004448,0.335953860785329,-2.76613230112053,0.00567255159580493,0.0369964855913553,"DBN1"
"HERC1",659.453078186793,-0.930292569025863,0.232917326017913,-3.99408916859331,0.0000649434213709971,0.00380623434200258,"HERC1"
"FNDC3A",330.5531881088,-0.930542979895261,0.265048921791349,-3.51083480591481,0.000446701896621471,0.00970973704252603,"FNDC3A"
"DICER1",264.775561351368,-0.93062489482217,0.243098354885901,-3.828182610528,0.00012909296462239,0.00521161936139965,"DICER1"
"EEF1G",1587.55800749564,-0.931078875157453,0.194831962821739,-4.77888156374702,0.00000176272984605423,0.000456570108538546,"EEF1G"
"TRIP11",125.536159546854,-0.93281300142074,0.349718565062599,-2.66732479945343,0.00764577414726656,0.0437324796223847,"TRIP11"
"LAMTOR2",133.285284890677,-0.933203784688466,0.298212733419106,-3.12932239341017,0.00175209956396385,0.0203524114382664,"LAMTOR2"
"ATG7",152.226243675452,-0.93333737548917,0.292706823196473,-3.18864235994488,0.00142942606321903,0.0180493603613217,"ATG7"
"RPL7",1412.66972680817,-0.933514751476394,0.226580362798488,-4.12001613885061,0.0000378845861872164,0.00285649509754393,"RPL7"
"PAPSS1",221.510813917933,-0.933738344514712,0.266564986750908,-3.50285442921746,0.0004603009466027,0.00983096627299697,"PAPSS1"
