"","res_list.IN_2.log2FoldChange","res_list.IN_1.log2FoldChange","res_list.IN.log2FoldChange","res_list.nIN_1.log2FoldChange","res_list.nIN.log2FoldChange","res_list.nEN_1.log2FoldChange","res_list.nEN.log2FoldChange","res_list.IPC.log2FoldChange","res_list.MGE.log2FoldChange","res_list.RG.log2FoldChange","Mean"
"DOT1L",0.216088375494905,0.0753818591132366,0.0840650490947396,0.146384841359262,0.167511838474735,0.202506081090692,-0.266185121035405,-0.20231261718702,0.121667100514216,-0.04087095690947,0.0504236450009892
"PLEKHJ1",0.188435571306016,-0.102331129220513,0.347206084097437,0.77210918435738,-0.10271687543462,0.0553826994732476,0.62255898566271,0.559270658772247,0.3021273068017,0.325694882111198,0.29677373679268
"SF3A2",0.541816834831718,0.310094420165048,0.340168193957786,0.567604830950592,-0.0399503459679694,-0.187803694129419,0.056501159167205,0.106580602668368,0.112556165617323,0.347914813143761,0.215548298040441
"AMH",-0.827394850364263,-0.84404382786351,-0.36290309009315,-1.38543662209509,-0.947828499035538,-0.881730963248942,-0.749041477178543,-0.809133794424993,-1.27952532755274,-0.860414458244693,-0.894745291010146
"OAZ1",0.326144282811496,0.349069946125621,0.457319428982273,0.0594522825458425,0.283654918886672,0.531977137484814,0.391305979247459,0.508814436101612,0.236019861114206,0.429501873152392,0.357326014645239
"LSM7",0.0488931351912783,-0.037140570809519,-0.0731035255761995,0.0756660649088779,-0.154517655880427,0.349016773685732,0.0899559170092773,0.147659493202434,0.0589761573396555,0.327335466116702,0.0832741255187812
"SPPL2B",-0.355801272917985,0.172594095607664,0.0543425225500451,1.61994864175188,0.0687985465045621,-0.65129599876015,0.164167999438116,0.162897415785148,-0.0405511172726113,-0.264067200344122,0.0931033632342548
"TMPRSS9",0.171603856125742,0.842083075396283,1.02780565609998,0.73944377716129,0.898153524469079,0.923945464723876,0.0736334973623211,0.493598731285217,0.747123738307916,-0.130087228870769,0.578730409206093
"TIMM13",0.0351415382109537,-0.159589464997275,0.207976165821073,0.173861065835489,-0.146383018840299,-0.0907196219978491,0.24673475547852,0.101046207051909,0.550776311612239,0.37695001849535,0.129579395667011
"LMNB2",-0.0131451296982515,-0.466858319866193,-0.394628057106052,0.41822276447372,-0.484836420004813,0.204031997854174,0.186029667698972,0.445533822312821,0.0407319326395431,0.500475461058285,0.0435557719362205
"GADD45B",3.14700923901725,1.42945209417041,2.8659211784613,3.17605423071055,0.975719961313157,-0.670281859645284,0.186712380698406,2.04253814713891,0.546160373048841,0.140320617470212,1.38396063623838
"GNG7",0.397316364657265,-0.852632635900773,0.549868874762275,-0.884156652580135,0.374300623540767,-0.532257599859651,-0.20246780251846,0.490170652345824,0.128837623361934,0.0375509726952556,-0.0493469579495699
"DIRAS1",-0.139356763249744,-0.391530915930464,-0.141420048253345,-0.651512047399187,-0.0299748372210265,0.846512406485885,0.0797723095378434,-0.108702047081369,-0.534974900090788,0.199015077307663,-0.0872171765894532
"SLC39A3",-0.0692791165523495,-0.16839930396711,0.634019238792383,-0.297727684130764,0.28716242770381,-0.0255791569908424,0.362456571965186,0.185051682335749,-0.0207273040403349,0.316037259508817,0.120301461462454
"SGTA",0.15519586119916,-0.0713343013134343,0.0316425910218216,-0.213297129549819,-0.0903727626134925,-0.374927471637188,0.106440241431196,0.118751947605542,-0.131980470434194,0.052516297229214,-0.0417365197061195
"THOP1",0.403726981921203,0.219311743044385,0.40320086474057,0.814321563118972,-0.124180042519497,1.06449865714059,0.493388827862429,0.271412801518791,0.159348474107644,0.336549977666188,0.404157984860127
"ZNF554",0.289019246803055,0.148558113339693,0.0412415953018174,-1.5793931487372,1.34092819400127,1.58928029402414,0.0476816973050285,0.22607187526388,0.766851315414041,0.308915927779403,0.317915511049512
"ZNF555",0.532468952416418,0.532769650595252,-0.403989153554958,-0.963652997701645,0.196205139700532,0.820026164129242,-0.0718634637447767,-0.0124408080108076,0.0908816351459134,-0.235928649619921,0.048447646935525
"AC119403.1",-0.134426706034214,-1.10532489745233,-1.46034952831496,2.16767642733399,-0.0517029491392793,2.16572008211047,-0.0217525244580275,0.168407041190312,0.598929240172915,-0.135719508623846,0.219145667678503
"ZNF77",-0.376461012280375,0.177927716217688,-0.0192248458956021,0.541319393441489,0.312043024366344,-0.396761617636983,0.0621187116150778,-0.174999976335479,-0.137660740966513,0.0584546129457077,0.00467552654713545
"TLE5",-0.00674832355076392,-0.542462929747383,-0.0136638648551752,-0.0909886887279583,-0.0366098386194362,0.439791063118137,0.265633283863927,-0.00368726893777421,-0.131298860284735,0.485461204844683,0.036542577710352
"GNA11",-0.207576166752608,-0.320565788688408,0.00285275603129714,-0.515959544196102,-0.0275280769795639,-0.284025140578999,-0.123732361128892,0.135936990439348,-0.199202389516629,0.342129472081882,-0.119767024928867
"NCLN",-0.539049129135101,0.0723365856652064,-0.492694953318007,1.72189570352197,0.376878181408615,0.0604322368111732,-0.449262026682066,0.574925885075647,0.0375988127206544,0.162760383271545,0.152582167933964
"CELF5",-0.188814264548095,-0.184572733351845,-0.420771652700211,-0.985911963798465,0.094058038020195,-0.161466440724192,-0.00298328240471049,-0.251346163946922,-0.681412768719332,-0.334566193685711,-0.311778742585929
"NFIC",0.548295802992356,0.521239702378033,-0.123248565289879,-0.93003633925968,-0.480260431562917,-0.451653168819771,0.690459494327093,0.00263889833684221,-0.461733360643873,0.0838879373694949,-0.0600410030172301
"DOHH",-0.135681060942369,0.044153022272876,-0.871650277388583,-0.300173589447195,-0.0292544714515598,0.400553789240457,0.0748189394107085,-0.0125791516883601,0.241393454025849,0.00549587374519676,-0.058292347222298
"FZR1",0.437733024760529,0.0495761115790146,-0.0961101346820625,-0.273752326907201,0.459613028898824,-0.160952695719061,-0.232000546108074,-0.088209320084915,0.570910955682573,-0.106132706469225,0.0560675390950402
"MFSD12",-0.0755461122508023,0.370920992833537,0.134175792611296,-0.327003488961036,0.787266200028338,1.13704469693488,0.0492396898154906,0.632782503075398,0.267920254842459,0.283579111911978,0.326037964084154
"HMG20B",0.552042047629695,-0.490818595416992,0.278593642772863,0.63584475856581,0.0578857803340341,2.17045231811597,0.247169620517739,0.048011070091278,0.446971165935544,0.344216479207725,0.429036828775367
"CACTIN",-0.431614102938194,-0.0722029204311993,0.0919574881975021,0.411393144229162,0.0262229398100923,0.882784790510518,-0.227195463616147,0.187746834977862,0.0820163400785339,0.137832910146261,0.108894196096439
"PIP5K1C",-0.0983929583478804,-0.0550412265861223,-0.0540308897371956,0.533665335381856,0.149029621881966,0.396027808494026,-0.0913852300689872,-0.0101299658462274,-0.279915350518005,-0.0232519486605001,0.0466575195992929
"MRPL54",0.150953414689727,-0.119913476805512,0.495675328976914,0.0867545883891934,-0.043604995193346,0.48281531433357,0.102003645645908,0.143467385647375,0.42186206832766,0.445650942356185,0.216566421636768
"ZFR2",0.0441700840738429,0.0210837309462111,-0.493737091492971,-0.953853700715053,0.245674924641648,-0.578557285900692,-0.394821719593351,-0.322339399139166,-0.504844762471526,-0.0439705918309921,-0.298119581148205
"ATCAY",0.148778629277554,-0.0442571391987521,0.136163389050228,-0.457509656027316,-0.0589074265995051,-0.0861593905025021,0.0886384688692534,0.0029539275098019,-0.87318350808785,-0.444815303247314,-0.15882980089564
"DAPK3",0.085104466925963,-0.0566637209306116,0.141272218233529,-0.4405360337185,-0.286569754199283,0.686314986202774,0.173407890127534,0.264513130041471,-0.385705083827592,-0.547326756618475,-0.0366188657763191
"EEF2",-0.0149929881457484,-0.250992791464598,0.141740239754368,0.0472623833182628,0.270947058301746,0.120732230534332,0.130683339801772,-0.00455892844633124,0.351109386364248,0.27094613505635,0.10628760650744
"PIAS4",-0.192089162177249,-0.253679166887842,-0.283407653862865,-0.911491069505134,-0.410004051344257,0.210279560461552,0.151746159549075,-0.0524451859159196,0.0113087192783727,0.141466213358897,-0.158831563704537
"ZBTB7A",0.132659649591278,0.173658588153536,0.295943868607863,-0.907712746648994,0.597370040630777,-0.382007025183072,0.202959682821353,0.181319383331535,0.216485167600778,0.10900261249477,0.0619679221399826
"MAP2K2",0.162865298262265,-0.0658523893803324,0.137109697781661,0.29016302594756,0.104611342865603,-0.0125286556440743,0.187225925894089,0.173477664014795,0.259843685018272,0.312111185867527,0.154902678062737
"SIRT6",-0.291562669390537,-0.36811064707733,-0.491319107966599,0.531450211864191,-0.0861057773169818,-0.361595440016559,-0.207829691260406,0.00386425340021229,-0.38045131692057,-0.173233274847825,-0.182489345953241
"YJU2",-0.173226454606491,0.0359960748362324,0.289688138397732,-0.22215419343475,-0.03889392842815,0.150720518657221,0.0941120838848487,-0.2063737593292,0.398995798898207,0.211844394459934,0.0540708673335583
"SHD",0.0346924565053646,0.477765365952266,0.0591032106527676,-1.23696961409808,0.262182781270182,1.46257765778929,0.998772678180838,2.10528707846125,-0.773531043787253,0.283841083364581,0.367372165429121
"FSD1",-0.00240148528725276,-0.0254453501726068,-0.365036827663727,0.0873130036287978,0.025964840131593,0.0436514355907465,0.0107837775010157,0.318359372769184,-0.0234764322982991,0.211504892862077,0.0281217227061528
"STAP2",0.1120070455127,0.800047955231536,0.226770150831172,1.79010700705043,1.07982562705987,-1.47940459835464,0.316481878810807,0.0223233087742181,1.17713058140493,0.159589269865726,0.420487822618674
"MPND",-0.0233882664004966,0.146408033611801,0.476136448040667,0.231938864128743,-0.0530542451911228,0.495744453997957,0.605374998918861,0.655923006068622,0.374654037898025,0.449550974189207,0.335928830526226
"AC007292.3",0.692641576461408,0.0958005451281131,0.627084806500304,0.842745334804609,-1.06906483807811,2.62681521420193,0.527456899204067,0.782649745658979,0.255243002870698,0.00992170962146444,0.539129399637346
"SH3GL1",-0.0449407293188464,0.210130650837615,0.116308367099786,0.818090901429051,0.254727107549546,0.1246155846848,-0.126126678505703,0.119809961599094,0.136174697280217,0.0207425895987717,0.162953245225433
"CHAF1A",-0.00897817682859299,-0.789910980917323,0.489613237078703,0.376315410349119,-1.07329202776499,0.736656303062085,0.416666749920379,0.498511801400335,-0.646393406135494,0.454833568881364,0.0454022479045584
"UBXN6",-0.0240922508273678,-0.32395414363993,0.0659090264314082,0.923968836467107,0.0329805295995762,0.206094053119562,0.331641963924154,0.0958845476717877,0.178317321956877,0.100537130695593,0.158728701539877
"HDGFL2",-0.0334407402775304,-0.191620084917454,-0.0825432377806643,-0.0650509016265272,-0.126721376631194,0.225042437254782,0.0306885915147573,0.0199195020089066,0.0832802653724946,0.0865505114172479,-0.00538950336651817
"PLIN5",0.885848666779704,0.346673648072321,1.38305299261141,1.46853148161345,0.466749325036397,0.091354511239513,-0.672554338185859,1.1198924259782,0.303649220869204,-0.482731906319494,0.491046602769484
"SEMA6B",0.0366120125346973,0.157606994834562,-0.0614475461887619,-0.451834830414029,1.19416137744277,0.260487789619173,0.0195310015168133,0.0770435315947979,-0.360196440393823,0.479910960393579,0.135187485093978
"TNFAIP8L1",0.192941212559396,0.472001293498987,-0.732169783544066,-0.1064917688382,0.176172482493298,0.237434715103081,0.333776337749562,-0.470435584618954,0.350450748073447,-0.171435248010401,0.0282244404466149
"MYDGF",0.266008531128745,0.295163611092904,0.199328662543545,0.451415161652371,0.448777315540369,0.413755931081469,0.193680192151302,-0.0396857191958826,0.413685281551946,0.148348414036125,0.279047738158289
"DPP9",0.216186651813458,0.0922488415556396,0.379175621784407,-0.21049737424175,-0.24172828842375,-0.637134640955048,0.31240263146964,-0.168894898681721,0.103397367767389,-0.144399127654555,-0.0299243215566291
"MIR7-3HG",1.47619232018069,0.518633091895675,0.615068845898921,-0.263177575086995,0.87544959746347,0.11693668084466,0.284194115508875,0.0131451834213178,-0.704522756836568,0.0782518013177996,0.301017130460785
"FEM1A",-0.246979326311653,-0.469960785907002,-0.373882717804095,0.345721957016745,-0.448894926197416,-0.0867368448489699,-0.050959134251155,0.43458956992482,-0.0486347413694163,-0.0419992560292368,-0.0987736205777379
"AC005523.2",-0.146252966766813,-0.00473606197860909,0.119033338605132,0.565488179580542,0.019354146690834,1.52190410895403,-0.00270254790027699,-0.363150770531432,-0.202570102419973,-0.0658701970810763,0.144049712715236
"PLIN3",-0.377142294392311,-0.106955920468992,0.991717388172262,0.95093524646366,0.837155215247754,1.04054402990651,0.777874113905377,-0.382941730909492,0.586573004382467,0.25860516537802,0.457636421768526
"UHRF1",-0.0547545868462835,-0.106108199469704,1.64270978901106,0.248906206659142,-1.14350685680023,-0.420222532237239,0.195464816311133,0.419519745166212,-0.780381133105318,0.427561526457096,0.042918877514587
"KDM4B",0.162285989334127,0.0296366271921114,0.103108720303618,-0.0468279959510596,0.14403945160387,-0.16614458264671,-0.0179479342044756,0.0334171498871041,0.18632809243738,-0.14742604372771,0.0280469474228254
"PTPRS",-0.0901006778967487,-0.369986279399593,0.0312082878688764,0.0345872946160064,-0.0945812199552586,-0.10503326619213,0.138168283200413,0.0630092814376662,-0.431544572688057,-0.273300480076085,-0.109757334908491
"SAFB2",0.0298807486855363,-0.183831501556031,0.0673424548929064,-0.274924780935631,-0.0412798785991918,-0.359615281787789,-0.144627171290925,0.0440897375450528,0.0444016297382736,-0.0719625497978612,-0.0890526593105659
"SAFB",0.119414463820119,-0.25330163424132,-0.0424668911098803,-0.199952825610731,-0.101919753404071,0.0820296951721859,-2.7164820478074e-05,0.071140208528117,-0.0884506978747569,0.000137057938978246,-0.0413397541601836
"RPL36",0.212332728945197,0.0520532120261775,0.463486775256999,0.399229797904843,-0.0641085479483445,0.16808390032173,0.207627602978322,0.300352123522485,0.569961876609941,0.510451113826865,0.281947058344422
"MICOS13",0.0528642855431019,0.0394937501426819,0.244482828859432,-0.132960603825284,0.220137203849042,0.77628233807723,0.592653050257518,0.0391334094568419,0.610950026886572,0.367388441214445,0.281042473046158
"HSD11B1L",0.123889852855277,-0.0461968224101683,0.23301961250558,-0.502603846545177,0.200966555399205,0.517103094335661,0.320252206930157,-0.0167142041689783,0.227658378721386,-0.0122817715537685,0.104509305606917
"LONP1",-0.00919178711751076,0.332221169439952,0.551768200346853,-0.359418765560054,-0.0834367406795795,-0.248741284973077,-0.327258614605838,-0.00863515707407836,-0.0374308385185349,0.0287409524915367,-0.0161382866250331
"DUS3L",0.11702249024589,0.376988213225693,-0.211760837620131,0.835504504171216,0.117778174705018,0.263713083905667,0.323723808104941,-0.268272155441859,0.299456253286748,0.324371727558987,0.217852526214217
"NDUFA11",-0.293330706521132,-0.387355283417003,-0.16107450689705,-0.0506669514807737,-0.599384550043688,0.326153619602229,0.275326430863005,-0.0676948806817362,-0.0874635311402091,0.148198749076146,-0.0897291610640213
"AC104532.2",0.177162824160731,0.268426849675234,-0.448256870142276,1.23319538278806,0.61359309581301,-0.386278176258512,0.0558803343259078,0.00780879578662592,-0.450299127108226,-0.12548041267862,0.0945752696361936
"RANBP3",-0.0224634219712854,-0.054214248466891,0.0263869910405321,-0.163751201630528,-0.102898015569126,-0.516714342187101,0.363699231426281,0.225331715538628,0.0192232532081481,-0.126036788712303,-0.0351436827323644
"RFX2",0.22100812350675,0.0651759802938837,-0.239045669747715,0.94823558577078,-0.0428704397462763,0.254580269252901,-0.319213009968965,0.138156576811492,0.374993799088036,0.118949758588445,0.151997097384933
"MLLT1",0.00252885403951983,-0.0739008083706449,0.0711379017761576,-0.221587849442102,-0.0809841771717496,0.0524012018678328,0.122376476236994,0.297043435248655,0.124834791421057,0.27501938307768,0.0568869208683399
"CLPP",-0.0168135288477877,0.142401718697808,-0.146915913887641,-0.513042770471243,0.240084763309789,0.172088520371878,0.0313065025433935,0.145386483626447,0.0165128582945968,0.120058131158771,0.0191066764796012
"ALKBH7",0.307583577301441,0.0626088535411169,0.0820737892252188,-0.0298327496797067,0.213418770587501,0.16237597537746,0.283667745799285,0.11144030714504,0.3410832578043,0.156147241103747,0.16905667682054
"GTF2F1",0.256558707673828,0.0108930426490467,-0.257781841118246,-0.0272695105503475,0.034815896149995,-0.104794348210466,-0.0353887970406342,0.242455700404633,0.358048685540914,-0.0134938804431512,0.0464043655055572
"KHSRP",0.246753835216385,-0.105868826026844,0.25175049200497,-0.0871274280566982,0.116575917561643,-0.140044135101974,0.097529254789512,0.0317262674011736,0.158580820678671,0.297799404851418,0.0867675603318256
"SLC25A23",-0.102405336242605,0.346459429190536,-0.0719535908436202,-0.259477416693195,0.0550336266491492,-0.000730335941249267,0.232581865511073,0.128617487223602,0.433975075793859,0.179068479336647,0.0941169283984197
"TUBB4A",-0.105098491436529,0.145844853038902,-0.161221675993955,-0.825548788497847,-0.00168425290805839,-0.53645347764599,0.206240152117239,-0.0204660479449453,-0.435713040446009,-0.0523913626122217,-0.178649213232941
"GPR108",0.277980837846238,-0.0103939550682446,0.160960995758837,0.503584030459276,0.416897996159556,0.43502650626433,0.321626788889715,-0.000114609911601937,0.283495461822243,0.0199137396250947,0.240897779184544
"ZNF557",0.17427238433427,0.128534745691461,-0.0314755090667793,-0.854247284512375,-0.102886103304856,-0.769459791915361,-0.160864569371596,0.104254330067045,-0.190986398347804,-0.228465412268423,-0.193132360869442
"INSR",-0.113393534192207,-0.11097315820933,-0.0239234618794455,-0.533818278126655,0.0328469447720654,-0.204649651598751,-0.151851082364974,-0.271562660865477,-0.76720694891414,-0.254008091946917,-0.239853992332583
"ARHGEF18",-0.374481403728863,-0.456263168625785,0.356811161183695,1.31649429282484,0.0725139489966029,0.0530800009577838,0.320404372091635,-0.0259177743378291,-0.398110382272739,-0.465840598854738,0.0398690448234598
"ZNF358",0.165411638522611,-0.0798633468597903,-0.134763919927607,-0.384095657427089,-0.467056711633426,0.0646485361789117,-0.19402215820733,-0.164183933904651,-0.124289025083464,-0.0553823921751916,-0.137359697051703
"MCOLN1",-0.152731676854602,-0.333828663158238,0.000393811859215694,-0.350040805076876,0.0526425864447988,-0.201698801066838,-0.209084222569995,-0.697703685530642,-0.270243563410249,-0.320087428194403,-0.248238244755783
"PNPLA6",-0.0581131719719977,0.714131204885931,0.111227546736602,0.551840165125142,0.938862712825747,0.107154760299699,0.504976312831984,-0.220959939642311,0.548694326852109,0.205888940632444,0.340370285857535
"CAMSAP3",-0.0315029490230601,0.270545996660154,0.26664373641042,-0.401804246003966,0.334823542324476,0.417265980042387,-0.0221264098528734,-0.329230561078528,-0.3167307453346,-0.0805452876935214,0.0107339056450887
"XAB2",0.259773717920219,0.0182607805831351,-0.245503319185783,-0.455777360650434,-0.242384236228073,-0.0477976980586092,-0.247843964949347,-0.114138249708904,0.165978985796601,0.0194275900231414,-0.0890003754458055
"PET100",0.0560330647492997,-0.0660948804072287,0.163004024193446,-0.0072040540358451,-0.101771042450454,0.303219789926268,0.171127930143369,0.0437856827153055,-0.266798504798765,0.181530332050619,0.0476832342086016
"TRAPPC5",-0.13164444261015,-0.150712444724941,0.284696278288879,-0.163008299490029,0.0691511779316928,0.202303051799088,0.149641637747226,0.106919862482521,0.194510266922012,0.271918894742939,0.0833775983089237
"EVI5L",0.18459444357441,0.203339400788283,0.0929376398449929,-0.360205023276772,0.39521835718734,0.162490264440075,0.35065526742466,0.120544669447217,-0.491662608567612,-0.016352822838937,0.0641559588023657
"PRR36",0.138561964552533,-0.02531840938546,-0.442352007525493,0.142951271301998,0.276796792404244,0.0187218905540167,0.0692609049646809,-0.0903905512276088,-0.385650123974137,0.117404171739112,-0.0180014096596113
"MAP2K7",-0.197573914863743,-0.132938022702027,-0.024887844420732,0.373463774544631,0.042593702641418,-0.194444684814869,0.0430959753196817,0.318717227371748,0.0207209335384258,0.030382892210033,0.0279130038824567
"SNAPC2",0.244576844618123,0.0672315250953403,-0.292789602047952,-0.579789103263362,0.0548660702858435,-0.139577955750054,0.269667555342659,-0.115843404733366,0.164182380360286,0.0334522320979459,-0.0294023457994535
"CTXN1",-0.299940611156352,-0.35972323421896,0.0555869713836438,-0.208114554887325,-0.696609094618819,0.450498375997545,0.0877513662797838,-0.0762005147944212,0.111288003731134,0.362407221832696,-0.0573056070451074
"TIMM44",0.0434906595509306,0.0359074968073488,0.0889268316617712,0.354068527122799,-0.34909453653151,-0.365576733112219,-0.349576886944744,0.025451170150682,0.172767369411005,-0.0538638360741023,-0.0397499937958039
"AC010336.8",-0.0209760938440398,0.411644536004735,-0.105527426577937,0.796247941166377,-0.67257142431593,-0.568830652868733,-0.162958694923896,-0.0772618699858323,-1.00220421416287,-0.195829134287259,-0.159826703379539
"ELAVL1",0.088475258918282,-0.0289074336190968,0.198780456493167,0.700141193685417,-0.0861994799474953,0.0390807958650914,0.0099862361797499,0.0275548968989545,0.293251837436554,0.116798872716334,0.135896263462696
"AC008946.1",-0.614336678423661,-0.509792157720694,-0.972206970643373,1.98234101901176,-0.319011447656678,-1.12613348764785,-0.499998724247732,-0.316900204250612,-0.933997955082348,-0.667580568437281,-0.397761717509847
"FBN3",-0.164186366390158,-0.487617643125345,-0.251161313958916,0.117351896779897,-0.636204793461355,-0.0869009422928894,-0.132063719754949,-0.17540508103724,-1.23855511478753,0.112911504153438,-0.294183157387505
"CERS4",-0.11612571926713,0.00973416203687742,-0.416293372737314,0.415559958502494,-0.111368216557469,0.305127361983067,0.188979449750772,-0.262661594110322,-0.0772557363250388,-0.29078124389526,-0.0355084950619323
"AC022146.2",0.0975547336595804,0.0612394012678581,0.118273611505247,-0.110519083330819,0.0400042053922641,-0.49363813122928,0.0822922220867161,-0.0558631959026735,-0.0623453242564877,-0.354635764678701,-0.0677637325486296
"CD320",-0.19655086706496,0.00387729287116718,0.362585391458672,0.170249503494828,0.201246649364845,-0.220993113491079,0.25557754735455,0.291246485805428,0.486727079303973,0.537059469721889,0.189102543881931
"NDUFA7",0.356415494389013,0.232314337626551,0.434442758377554,0.33574647655765,0.0586276910017361,0.232081150380811,0.568698109182795,0.131440809373404,0.190739360180545,0.419224789637622,0.295973097670768
"RPS28",0.162597745358344,-0.128137532572635,0.219199481845464,0.351978972930237,-0.0470484441753419,0.230897049798598,0.224177119785446,0.227965356092974,0.386600123822128,0.470879562066685,0.20991094349519
"RAB11B-AS1",0.165766908852884,0.0290733195825008,-0.0358437403158899,-0.235133316907183,0.275015658205486,3.16183572731244,0.301691893681843,0.164840370441626,0.121909690554214,0.10230669016725,0.405146320157517
"RAB11B",0.182884501618345,-0.306885189852474,0.169823140797084,-0.172924103000799,-0.411799926910809,0.197304491943145,0.119098061998728,-0.109973082468407,-0.358694987407001,-0.0778478305867686,-0.0769014923868958
"MARCH2",0.113795034899347,-0.133779002001898,0.187921922902653,0.225443069432182,0.392536399740419,0.630550729257194,0.00681941281975107,0.178868787820529,-0.495606211491882,-0.131780169243968,0.0974769974134327
"HNRNPM",0.131171690825004,-0.0215033935438476,0.317155515781017,0.393984647795012,-0.032552828497824,0.45147203881366,0.182825885481462,0.105483992353528,0.0875616239515603,0.155393476212182,0.177099264917175
"ZNF414",-0.0234644549789349,0.0274109349823821,-0.073756666168024,0.144626770681044,0.0143426818505419,0.00777763796632376,0.390505111897559,0.0483837109276235,0.286318348596406,0.0834119694916277,0.0905556045246549
"MYO1F",0.609865254413626,1.19051965927926,-0.248755699903127,0.488505423350087,1.23444920760703,-0.190253923739083,0.196355120718139,0.178636518891783,0.416821499651318,0.0286433137790788,0.39047863740481
"ADAMTS10",-0.179679236825765,0.00345874747034878,0.0418109995418462,-0.175212875702671,-0.140134268834883,0.126111532303056,-0.00764826180718024,-0.505133745367479,-0.91077040982917,-0.271618446165413,-0.201881596521731
"ZNF558",6.544724386464,6.93359998660258,7.33397288275121,3.82959334305311,5.64784852026439,4.41127017678305,7.76990438426465,5.91495158132815,8.12051486903197,9.56154056950121,6.60679207000443
"ZNF317",0.116633868203683,-0.562286266653388,-0.949150719495314,0.388747372436007,-0.441588545878879,0.334550061209693,0.247896279760978,-0.151520443096991,-0.184464121647981,-0.335784005832384,-0.153696652099458
"ZNF699",0.196932568300741,0.202930680274376,0.186380252210739,-0.55618761478014,0.103243528979145,-0.315368590690703,0.00263921241670917,-0.0145672960202717,-0.0949624586158476,-0.341275773995052,-0.0630235491920304
"ZNF559",-0.105366307355668,0.188285961500919,0.518812604848929,-0.783329707480957,-0.13914521054963,0.280978598451718,0.0482935026163668,0.145603336042399,0.00469289373374647,-0.0437948111434819,0.0115030860664342
"ZNF177",-0.144655366012851,0.259047201656729,0.746345589116382,1.47254466495751,0.00582197700576936,0.730599662289374,0.292730997833596,-0.327209646917055,0.384536019142848,0.32434990825971,0.374411100733201
"ZNF266",-0.45122531394202,0.134542266028359,-0.0605246860695089,0.0710496116355597,0.41934435000296,0.456410654962731,0.167159416956659,-0.180714552409842,-0.079043927635258,-0.141664201716124,0.0335333617813516
"ZNF426",0.0571839939945778,0.112234801123002,0.0974175730009024,-0.347935220360095,-0.153217871326495,0.0370514330820207,0.0371476449697834,-0.00338826205358372,0.242366428439257,0.0133057074353363,0.00921662283047062
"ZNF121",0.111463087889896,0.0854790012254836,-0.00194596798049739,-0.582427145133119,-0.169111408473251,-0.125507258416778,0.267154778818928,-0.0645783681699925,0.291742906499492,0.202177515056813,0.00144471413169744
"ZNF561",0.0807941493646805,-0.404100336198325,-0.117941906555351,0.669136907060793,0.298873151677814,0.377502479527391,0.190878041019935,0.0622800146447476,0.059814581809763,-0.0681427777947271,0.114909430455672
"ZNF561-AS1",0.256037714207368,0.182077744726343,0.179487339564061,0.45113293451663,-0.292283387706722,0.00610784754513385,-0.102301607339374,-0.0359585092029457,0.000998594116829875,-0.108014426850279,0.0537284243577046
"ZNF562",0.180318041047464,0.350573363251836,0.757961389211386,0.817378889245203,0.228594079067896,0.836477902619959,0.413579323222622,0.517860013110164,0.655756765870715,0.278154030524265,0.503665379717151
"ZNF846",0.255057977890752,0.00880535003552449,-0.0142141021195219,2.61395074486228,0.126316936134044,0.057193316913854,-0.284449703363417,-0.03387823975199,-0.00303904760403928,-0.390407523049523,0.233533570994796
"FBXL12",0.134419549924316,0.255918464397669,0.0723962554886858,0.0447506452897683,-0.27992042264649,-0.189029050747333,-0.179235663207428,-0.0798540012292511,0.0925548656695895,-0.0128295125077604,-0.0140828869568235
"UBL5",-0.0971951224279554,-0.0712200820316203,0.324450838200581,0.000785854837566321,-0.224647952107448,0.10487504695309,0.144528185372851,0.0485397973954161,0.0809175951054229,0.250063502517957,0.0561097663815861
"PIN1",0.0631731407248521,-0.237959240245463,0.0220343702955204,-0.263955501707066,0.185793423569551,0.249559530496735,0.300305729445945,-0.0209396981763315,-0.225803610234105,0.235803922989685,0.0308012067159324
"OLFM2",-0.187127279367623,0.0681880504014196,-0.00324952889256418,-0.338386778284109,0.414228742643563,0.343802375090015,-0.12731919412049,-0.311980779879701,-0.465791607704699,0.162486495219511,-0.0445149504894677
"SHFL",-1.07439785121268,1.50682602213792,-0.622510388686961,0.831250139760753,2.22935273659642,-1.21595249706181,-0.0267710931462189,2.35824265455522,-1.43403466412785,0.306632619918242,0.285863767873303
"PPAN",-0.635147745427345,0.0847042903191582,0.306289354452178,-0.0908829414937103,-0.324745368054075,0.028144633162736,0.0897260507370694,0.145491140828158,0.57178769877184,0.16394236742204,0.033930948071805
"EIF3G",0.222022269295845,0.115375584923324,0.154016652594188,0.127779911309916,-0.0717630813893486,0.744601868563683,0.203929439636409,0.0648860744109802,0.361942252429103,0.303283034998528,0.222607400677263
"DNMT1",0.00177703216335961,0.270884751496919,-0.284422292655892,0.278806184611838,-0.19096064524404,-0.277809006825575,-0.0742094719061087,0.20798409378473,-0.461797263095808,0.415741726094318,-0.0114004891576259
"S1PR2",0.0221965432694876,0.674569827535253,0.695990250921416,-0.694311733674751,-0.349121969788769,-1.07811383250857,0.0424597884755912,-0.0236036168319233,-0.0716353959194087,0.331198013576688,-0.0450372124944985
